Loan_ID,Client_ID,Loan_Type,Principal_Amount,Interest_Rate,Loan_Term_Months,Start_Date,End_Date,Outstanding_Balance,Loan_Status,Default_Status,Created_At
3165,3971,Personal Loan,30791.65,4.2,60,2021-11-30,2026-11-30,30791.65,Active,No,2021-11-27 19:15:02
3166,3974,Small Business Loan,219899.34,5.5,84,2023-01-12,2030-01-12,0.0,Closed,No,2023-01-05 05:47:18
3167,3975,Mortgage,235861.12,1.5,240,2024-02-05,2044-02-05,235861.12,Active,No,2024-02-04 05:33:54
3168,3977,Small Business Loan,171682.04,5.5,84,2022-11-01,2029-11-01,0.0,Closed,No,2022-10-29 18:09:41
3169,3979,Personal Loan,36438.6,4.2,60,2021-06-17,2026-06-17,36438.6,Active,No,2021-06-14 12:25:29
3170,3980,Credit Line,7567.71,6.0,12,2021-08-02,2022-08-02,7567.71,Active,No,2021-07-31 23:45:43
3171,3980,Personal Loan,38663.72,4.2,60,2022-11-21,2027-11-21,0.0,Closed,No,2022-11-18 14:14:51
3172,3981,Personal Loan,30703.89,4.2,60,2020-04-08,2025-04-08,30703.89,Active,No,2020-04-01 00:51:23
3173,3983,Auto Loan,96852.71,3.8,48,2023-03-18,2027-03-18,0.0,Closed,Yes,2023-03-11 20:48:56
3174,3987,Auto Loan,47702.05,3.8,48,2020-03-09,2024-03-09,47702.05,Active,No,2020-03-08 05:13:45
3175,3988,Small Business Loan,91285.38,5.5,84,2020-03-20,2027-03-20,0.0,Closed,No,2020-03-14 19:33:15
3176,3990,Mortgage,101704.54,1.5,240,2020-09-10,2040-09-10,0.0,Closed,No,2020-09-06 11:36:51
3177,3991,Auto Loan,20788.24,3.8,48,2022-09-03,2026-09-03,0.0,Closed,Yes,2022-08-28 05:28:19
3178,3992,Credit Line,1221.62,6.0,12,2022-09-05,2023-09-05,0.0,Closed,No,2022-09-01 19:42:24
3179,3992,Student Loan,35056.24,2.9,120,2023-12-04,2033-12-04,35056.24,Active,No,2023-11-28 21:26:57
3180,3994,Student Loan,3893.88,2.9,120,2022-08-17,2032-08-17,3893.88,Active,Yes,2022-08-16 02:53:23
3181,3999,Auto Loan,97016.68,3.8,48,2022-12-25,2026-12-25,0.0,Closed,No,2022-12-18 14:52:13
3182,3999,Personal Loan,45946.55,4.2,60,2020-12-02,2025-12-02,0.0,Closed,No,2020-11-29 17:31:03
3183,3999,Auto Loan,41338.89,3.8,48,2025-04-26,2029-04-26,0.0,Closed,No,2025-04-24 15:38:54
3184,4000,Auto Loan,76795.7,3.8,48,2024-07-10,2028-07-10,0.0,Closed,Yes,2024-07-04 01:03:31
3185,4005,Small Business Loan,240132.89,5.5,84,2021-08-01,2028-08-01,0.0,Closed,No,2021-07-30 13:26:51
3186,4006,Credit Line,1906.62,6.0,12,2020-06-22,2021-06-22,1906.62,Active,No,2020-06-15 13:35:55
3187,4006,Mortgage,228476.41,1.5,240,2022-01-17,2042-01-17,0.0,Closed,No,2022-01-11 06:35:23
3188,4007,Personal Loan,23479.6,4.2,60,2022-02-15,2027-02-15,0.0,Closed,No,2022-02-12 06:27:35
3189,4008,Small Business Loan,75522.99,5.5,84,2022-03-17,2029-03-17,0.0,Closed,No,2022-03-14 23:27:42
3190,4010,Personal Loan,20588.56,4.2,60,2024-10-12,2029-10-12,0.0,Closed,No,2024-10-07 21:26:51
3191,4013,Small Business Loan,26293.63,5.5,84,2022-12-07,2029-12-07,26293.63,Active,No,2022-12-04 18:36:58
3192,4013,Auto Loan,83011.59,3.8,48,2022-02-04,2026-02-04,83011.59,Active,No,2022-02-03 22:04:02
3193,4014,Personal Loan,21053.49,4.2,60,2020-10-04,2025-10-04,0.0,Closed,No,2020-09-30 12:01:44
3194,4014,Credit Line,5181.31,6.0,12,2022-08-22,2023-08-22,0.0,Closed,Yes,2022-08-17 09:40:31
3195,4016,Personal Loan,27227.23,4.2,60,2022-08-25,2027-08-25,0.0,Closed,No,2022-08-21 13:30:38
3196,4016,Student Loan,8050.51,2.9,120,2022-07-27,2032-07-27,0.0,Closed,No,2022-07-21 02:10:03
3197,4017,Personal Loan,4907.14,4.2,60,2025-05-06,2030-05-06,0.0,Closed,No,2025-05-04 19:40:08
3198,4017,Credit Line,17253.74,6.0,12,2025-03-18,2026-03-18,17253.74,Active,No,2025-03-16 06:46:30
3199,4018,Mortgage,109700.94,1.5,240,2023-09-20,2043-09-20,109700.94,Active,No,2023-09-18 00:19:23
3200,4018,Credit Line,15418.31,6.0,12,2024-02-02,2025-02-02,0.0,Closed,No,2024-01-29 10:12:48
3201,4023,Small Business Loan,119695.49,5.5,84,2020-01-10,2027-01-10,0.0,Closed,No,2020-01-07 19:27:37
3202,4025,Auto Loan,94233.44,3.8,48,2024-02-02,2028-02-02,0.0,Closed,No,2024-02-01 17:37:05
3203,4027,Personal Loan,22392.8,4.2,60,2021-03-01,2026-03-01,0.0,Closed,No,2021-02-22 06:27:59
3204,4029,Auto Loan,16023.99,3.8,48,2020-08-21,2024-08-21,0.0,Closed,No,2020-08-17 19:11:34
3205,4029,Auto Loan,94404.59,3.8,48,2022-03-03,2026-03-03,94404.59,Active,No,2022-02-28 04:16:31
3206,4030,Credit Line,18945.08,6.0,12,2020-11-25,2021-11-25,0.0,Closed,No,2020-11-21 05:29:43
3207,4031,Mortgage,220711.17,1.5,240,2021-09-10,2041-09-10,0.0,Closed,No,2021-09-08 10:57:26
3208,4034,Student Loan,43666.22,2.9,120,2021-07-27,2031-07-27,0.0,Closed,No,2021-07-21 23:49:02
3209,4034,Auto Loan,19259.23,3.8,48,2024-04-13,2028-04-13,0.0,Closed,No,2024-04-07 11:54:40
3210,4036,Student Loan,12878.49,2.9,120,2020-11-22,2030-11-22,0.0,Closed,No,2020-11-21 16:54:49
3211,4037,Auto Loan,93052.41,3.8,48,2021-03-20,2025-03-20,0.0,Closed,No,2021-03-18 18:28:25
3212,4037,Credit Line,879.36,6.0,12,2022-11-28,2023-11-28,879.36,Active,Yes,2022-11-26 12:56:38
3213,4038,Mortgage,408849.08,1.5,240,2024-10-14,2044-10-14,408849.08,Active,No,2024-10-08 16:34:41
3214,4040,Small Business Loan,114800.59,5.5,84,2021-08-08,2028-08-08,0.0,Closed,No,2021-08-06 19:40:31
3215,4043,Credit Line,14933.69,6.0,12,2020-10-13,2021-10-13,0.0,Closed,No,2020-10-06 12:05:07
3216,4043,Mortgage,176168.66,1.5,240,2025-01-16,2045-01-16,0.0,Closed,No,2025-01-10 08:59:57
3217,4044,Mortgage,422491.42,1.5,240,2023-09-03,2043-09-03,0.0,Closed,No,2023-08-31 21:34:50
3218,4045,Auto Loan,11314.14,3.8,48,2020-06-01,2024-06-01,0.0,Closed,Yes,2020-05-25 20:52:03
3219,4048,Mortgage,158501.45,1.5,240,2020-01-19,2040-01-19,0.0,Closed,No,2020-01-15 08:39:26
3220,4049,Mortgage,201173.24,1.5,240,2023-04-25,2043-04-25,201173.24,Active,No,2023-04-22 19:05:47
3221,4050,Student Loan,49189.73,2.9,120,2023-10-19,2033-10-19,0.0,Closed,No,2023-10-12 00:13:58
3222,4054,Personal Loan,27364.39,4.2,60,2020-10-28,2025-10-28,0.0,Closed,No,2020-10-27 06:35:27
3223,4056,Personal Loan,46568.93,4.2,60,2022-01-15,2027-01-15,0.0,Closed,No,2022-01-09 23:07:28
3224,4066,Student Loan,9686.51,2.9,120,2020-10-09,2030-10-09,0.0,Closed,No,2020-10-06 17:17:08
3225,4066,Small Business Loan,21753.97,5.5,84,2022-10-07,2029-10-07,0.0,Closed,No,2022-10-06 17:12:51
3226,4069,Student Loan,43665.08,2.9,120,2022-05-15,2032-05-15,43665.08,Active,No,2022-05-08 22:42:25
3227,4070,Auto Loan,85969.03,3.8,48,2025-01-20,2029-01-20,85969.03,Active,No,2025-01-17 23:38:44
3228,4070,Small Business Loan,73516.94,5.5,84,2021-12-09,2028-12-09,0.0,Closed,No,2021-12-02 19:58:25
3229,4072,Credit Line,5721.41,6.0,12,2021-08-18,2022-08-18,0.0,Closed,No,2021-08-14 13:06:58
3230,4072,Personal Loan,45595.56,4.2,60,2021-05-22,2026-05-22,0.0,Closed,No,2021-05-18 00:49:51
3231,4073,Auto Loan,21039.53,3.8,48,2020-03-29,2024-03-29,0.0,Closed,No,2020-03-26 16:39:09
3232,4074,Mortgage,345102.34,1.5,240,2023-01-08,2043-01-08,0.0,Closed,No,2023-01-01 22:58:17
3233,4077,Personal Loan,24336.25,4.2,60,2023-03-16,2028-03-16,0.0,Closed,No,2023-03-13 18:34:24
3234,4077,Personal Loan,42388.58,4.2,60,2024-01-01,2029-01-01,42388.58,Active,No,2023-12-29 00:08:59
3235,4078,Mortgage,109432.96,1.5,240,2024-01-05,2044-01-05,0.0,Closed,No,2023-12-29 21:23:30
3236,4080,Auto Loan,57383.24,3.8,48,2021-04-04,2025-04-04,0.0,Closed,No,2021-04-01 22:51:11
3237,4081,Auto Loan,61632.06,3.8,48,2021-03-05,2025-03-05,61632.06,Active,No,2021-02-28 06:27:02
3238,4082,Credit Line,19619.21,6.0,12,2021-08-05,2022-08-05,0.0,Closed,No,2021-08-01 23:09:55
3239,4084,Personal Loan,43487.63,4.2,60,2024-07-17,2029-07-17,0.0,Closed,No,2024-07-10 14:19:56
3240,4087,Personal Loan,48584.98,4.2,60,2021-08-11,2026-08-11,0.0,Closed,No,2021-08-09 07:49:48
3241,4088,Auto Loan,69813.42,3.8,48,2020-08-26,2024-08-26,0.0,Closed,No,2020-08-21 21:23:19
3242,4090,Credit Line,9428.35,6.0,12,2021-01-10,2022-01-10,0.0,Closed,No,2021-01-04 01:08:12
3243,4090,Auto Loan,76655.84,3.8,48,2023-09-04,2027-09-04,76655.84,Active,No,2023-08-31 10:44:55
3244,4090,Student Loan,20991.06,2.9,120,2020-01-13,2030-01-13,0.0,Closed,No,2020-01-06 01:35:31
3245,4091,Credit Line,4775.87,6.0,12,2024-10-20,2025-10-20,0.0,Closed,No,2024-10-19 03:38:05
3246,4091,Auto Loan,26836.68,3.8,48,2023-12-05,2027-12-05,0.0,Closed,No,2023-11-29 05:01:34
3247,4092,Auto Loan,24103.56,3.8,48,2022-06-22,2026-06-22,0.0,Closed,No,2022-06-19 23:38:33
3248,4093,Mortgage,281914.1,1.5,240,2023-12-08,2043-12-08,0.0,Closed,No,2023-12-02 20:29:45
3249,4094,Personal Loan,4103.41,4.2,60,2023-02-21,2028-02-21,4103.41,Active,No,2023-02-18 14:19:20
3250,4096,Auto Loan,54697.67,3.8,48,2020-12-19,2024-12-19,0.0,Closed,No,2020-12-12 01:14:15
3251,4099,Auto Loan,49264.62,3.8,48,2020-04-15,2024-04-15,0.0,Closed,No,2020-04-12 15:15:37
3252,4099,Student Loan,57595.91,2.9,120,2023-07-25,2033-07-25,0.0,Closed,No,2023-07-21 22:34:51
3253,4100,Credit Line,7606.21,6.0,12,2022-05-26,2023-05-26,7606.21,Active,No,2022-05-24 02:14:26
3254,4101,Auto Loan,32247.79,3.8,48,2023-08-10,2027-08-10,0.0,Closed,No,2023-08-05 22:00:46
3255,4101,Student Loan,37865.23,2.9,120,2021-05-25,2031-05-25,0.0,Closed,No,2021-05-18 22:44:19
3256,4103,Student Loan,13744.92,2.9,120,2025-01-16,2035-01-16,0.0,Closed,No,2025-01-11 05:51:13
3257,4105,Student Loan,51325.51,2.9,120,2021-06-10,2031-06-10,0.0,Closed,No,2021-06-09 08:33:29
3258,4105,Credit Line,15631.55,6.0,12,2022-10-05,2023-10-05,0.0,Closed,Yes,2022-10-01 23:22:27
3259,4108,Credit Line,1036.94,6.0,12,2021-04-30,2022-04-30,0.0,Closed,No,2021-04-26 13:11:33
3260,4109,Mortgage,204184.86,1.5,240,2025-02-14,2045-02-14,0.0,Closed,No,2025-02-13 02:13:55
3261,4109,Credit Line,16828.7,6.0,12,2021-12-22,2022-12-22,0.0,Closed,No,2021-12-21 07:12:39
3262,4109,Auto Loan,17010.6,3.8,48,2020-08-17,2024-08-17,0.0,Closed,No,2020-08-13 04:12:47
3263,4113,Small Business Loan,133458.36,5.5,84,2023-02-05,2030-02-05,0.0,Closed,No,2023-02-03 05:38:25
3264,4117,Mortgage,456689.82,1.5,240,2022-07-21,2042-07-21,456689.82,Active,No,2022-07-16 09:23:56
3265,4118,Credit Line,5786.67,6.0,12,2025-05-19,2026-05-19,0.0,Closed,No,2025-05-18 21:26:05
3266,4118,Auto Loan,30161.25,3.8,48,2024-11-10,2028-11-10,0.0,Closed,No,2024-11-05 22:51:58
3267,4119,Small Business Loan,94175.74,5.5,84,2022-04-30,2029-04-30,0.0,Closed,No,2022-04-27 00:01:11
3268,4120,Small Business Loan,202802.93,5.5,84,2022-05-06,2029-05-06,0.0,Closed,No,2022-04-29 01:16:36
3269,4121,Small Business Loan,126857.19,5.5,84,2022-12-03,2029-12-03,0.0,Closed,No,2022-11-29 14:33:51
3270,4124,Mortgage,422409.21,1.5,240,2024-10-30,2044-10-30,0.0,Closed,No,2024-10-24 23:17:40
3271,4127,Auto Loan,61251.05,3.8,48,2021-10-01,2025-10-01,0.0,Closed,No,2021-09-27 00:24:43
3272,4129,Mortgage,158791.06,1.5,240,2021-10-10,2041-10-10,0.0,Closed,No,2021-10-08 10:03:00
3273,4130,Student Loan,23149.21,2.9,120,2021-11-25,2031-11-25,0.0,Closed,No,2021-11-21 23:08:11
3274,4131,Small Business Loan,150407.61,5.5,84,2022-01-08,2029-01-08,0.0,Closed,No,2022-01-06 03:17:56
3275,4132,Auto Loan,25245.6,3.8,48,2021-10-21,2025-10-21,0.0,Closed,No,2021-10-15 17:38:09
3276,4134,Small Business Loan,20790.31,5.5,84,2022-11-02,2029-11-02,20790.31,Active,Yes,2022-11-01 06:28:00
3277,4134,Credit Line,14912.68,6.0,12,2020-09-16,2021-09-16,14912.68,Active,No,2020-09-12 20:32:40
3278,4137,Small Business Loan,191033.32,5.5,84,2024-05-16,2031-05-16,0.0,Closed,No,2024-05-12 19:51:06
3279,4139,Student Loan,58218.54,2.9,120,2021-07-14,2031-07-14,0.0,Closed,No,2021-07-13 04:07:43
3280,4139,Personal Loan,40485.11,4.2,60,2021-10-14,2026-10-14,40485.11,Active,No,2021-10-07 13:41:24
3281,4140,Auto Loan,97798.85,3.8,48,2022-05-05,2026-05-05,97798.85,Active,No,2022-04-30 03:28:18
3282,4142,Personal Loan,40031.21,4.2,60,2021-11-11,2026-11-11,0.0,Closed,No,2021-11-07 09:03:01
3283,4142,Personal Loan,12046.46,4.2,60,2020-12-20,2025-12-20,12046.46,Active,No,2020-12-18 13:36:20
3284,4145,Small Business Loan,80284.3,5.5,84,2022-09-03,2029-09-03,80284.3,Active,No,2022-08-30 01:37:25
3285,4146,Auto Loan,28820.79,3.8,48,2020-04-22,2024-04-22,0.0,Closed,No,2020-04-18 07:30:18
3286,4147,Small Business Loan,20859.9,5.5,84,2024-03-07,2031-03-07,0.0,Closed,No,2024-03-06 00:31:04
3287,4148,Credit Line,5975.05,6.0,12,2022-08-22,2023-08-22,0.0,Closed,No,2022-08-17 16:55:22
3288,4148,Auto Loan,67837.65,3.8,48,2021-11-10,2025-11-10,67837.65,Active,No,2021-11-03 18:59:44
3289,4149,Student Loan,54054.86,2.9,120,2023-02-23,2033-02-23,0.0,Closed,No,2023-02-22 01:22:57
3290,4150,Auto Loan,49619.99,3.8,48,2025-01-28,2029-01-28,0.0,Closed,No,2025-01-27 19:22:23
3291,4150,Small Business Loan,34263.33,5.5,84,2022-12-28,2029-12-28,0.0,Closed,No,2022-12-26 02:48:39
3292,4153,Small Business Loan,120187.42,5.5,84,2021-06-09,2028-06-09,0.0,Closed,No,2021-06-08 08:33:20
3293,4154,Credit Line,4909.44,6.0,12,2021-03-20,2022-03-20,0.0,Closed,No,2021-03-14 07:26:16
3294,4154,Mortgage,306880.38,1.5,240,2025-01-05,2045-01-05,0.0,Closed,No,2025-01-02 08:15:33
3295,4155,Personal Loan,18420.06,4.2,60,2021-01-20,2026-01-20,0.0,Closed,No,2021-01-18 10:18:47
3296,4156,Student Loan,46850.53,2.9,120,2023-06-09,2033-06-09,0.0,Closed,No,2023-06-04 12:57:16
3297,4158,Personal Loan,36524.34,4.2,60,2024-08-27,2029-08-27,0.0,Closed,No,2024-08-25 06:20:46
3298,4159,Personal Loan,44022.79,4.2,60,2024-10-05,2029-10-05,0.0,Closed,No,2024-10-01 15:27:40
3299,4159,Mortgage,294466.11,1.5,240,2021-08-03,2041-08-03,0.0,Closed,No,2021-07-28 03:05:48
3300,4161,Student Loan,37109.44,2.9,120,2021-09-14,2031-09-14,37109.44,Active,No,2021-09-11 21:06:56
3301,4163,Auto Loan,84640.11,3.8,48,2020-05-14,2024-05-14,0.0,Closed,No,2020-05-08 07:58:12
3302,4165,Mortgage,65749.18,1.5,240,2021-10-25,2041-10-25,65749.18,Active,No,2021-10-20 02:08:25
3303,4166,Personal Loan,41664.44,4.2,60,2023-11-29,2028-11-29,41664.44,Active,No,2023-11-24 06:11:11
3304,4166,Small Business Loan,149791.49,5.5,84,2020-11-28,2027-11-28,0.0,Closed,No,2020-11-22 10:48:26
3305,4170,Small Business Loan,97263.49,5.5,84,2023-07-17,2030-07-17,0.0,Closed,No,2023-07-12 01:04:57
3306,4171,Credit Line,18226.97,6.0,12,2021-04-07,2022-04-07,0.0,Closed,No,2021-04-02 15:13:14
3307,4172,Personal Loan,22160.39,4.2,60,2022-08-21,2027-08-21,0.0,Closed,No,2022-08-14 16:12:34
3308,4173,Student Loan,12462.63,2.9,120,2023-03-26,2033-03-26,0.0,Closed,No,2023-03-24 10:20:31
3309,4173,Small Business Loan,13845.12,5.5,84,2022-09-26,2029-09-26,0.0,Closed,No,2022-09-23 07:36:40
3310,4174,Mortgage,178486.92,1.5,240,2024-01-17,2044-01-17,0.0,Closed,No,2024-01-10 07:18:33
3311,4174,Auto Loan,36774.76,3.8,48,2023-12-16,2027-12-16,0.0,Closed,No,2023-12-13 08:25:18
3312,4176,Mortgage,451147.95,1.5,240,2024-02-16,2044-02-16,0.0,Closed,No,2024-02-14 02:26:10
3313,4176,Personal Loan,12907.33,4.2,60,2022-03-12,2027-03-12,0.0,Closed,No,2022-03-07 20:55:08
3314,4178,Credit Line,15702.2,6.0,12,2025-02-08,2026-02-08,15702.2,Active,No,2025-02-01 01:26:19
3315,4179,Personal Loan,32493.29,4.2,60,2020-08-14,2025-08-14,32493.29,Active,No,2020-08-07 17:29:47
3316,4182,Personal Loan,15528.05,4.2,60,2023-06-19,2028-06-19,15528.05,Active,No,2023-06-15 16:08:48
3317,4183,Mortgage,242988.34,1.5,240,2024-03-11,2044-03-11,0.0,Closed,No,2024-03-06 23:33:03
3318,4186,Small Business Loan,234908.94,5.5,84,2022-04-15,2029-04-15,0.0,Closed,No,2022-04-14 15:32:06
3319,4186,Auto Loan,88214.04,3.8,48,2022-06-14,2026-06-14,0.0,Closed,No,2022-06-09 07:51:13
3320,4187,Auto Loan,86616.95,3.8,48,2025-05-08,2029-05-08,0.0,Closed,No,2025-05-02 19:02:54
3321,4188,Small Business Loan,197877.52,5.5,84,2023-01-27,2030-01-27,197877.52,Active,No,2023-01-24 19:30:35
3322,4189,Personal Loan,11867.7,4.2,60,2021-10-15,2026-10-15,0.0,Closed,No,2021-10-08 05:19:24
3323,4189,Auto Loan,34342.44,3.8,48,2023-10-13,2027-10-13,0.0,Closed,No,2023-10-12 04:44:58
3324,4189,Student Loan,6258.01,2.9,120,2021-04-06,2031-04-06,0.0,Closed,No,2021-04-02 02:58:01
3325,4190,Mortgage,330381.6,1.5,240,2023-09-27,2043-09-27,330381.6,Active,No,2023-09-23 01:30:15
3326,4191,Credit Line,15461.82,6.0,12,2021-12-08,2022-12-08,0.0,Closed,No,2021-12-03 21:29:21
3327,4191,Small Business Loan,93911.07,5.5,84,2023-11-15,2030-11-15,0.0,Closed,No,2023-11-08 08:55:14
3328,4192,Mortgage,96259.23,1.5,240,2024-03-12,2044-03-12,96259.23,Active,No,2024-03-08 13:11:59
3329,4192,Student Loan,50380.19,2.9,120,2021-05-08,2031-05-08,0.0,Closed,No,2021-05-04 13:12:00
3330,4195,Auto Loan,42118.04,3.8,48,2020-08-05,2024-08-05,42118.04,Active,No,2020-08-04 10:39:56
3331,4195,Credit Line,6283.57,6.0,12,2021-11-15,2022-11-15,0.0,Closed,No,2021-11-09 15:53:46
3332,4196,Credit Line,11249.8,6.0,12,2024-02-12,2025-02-12,11249.8,Active,No,2024-02-05 06:03:00
3333,4197,Student Loan,19094.9,2.9,120,2024-01-01,2034-01-01,0.0,Closed,No,2023-12-26 10:24:55
3334,4200,Student Loan,29256.71,2.9,120,2023-10-31,2033-10-31,29256.71,Active,No,2023-10-24 10:42:45
3335,4202,Student Loan,47359.87,2.9,120,2021-03-21,2031-03-21,0.0,Closed,No,2021-03-15 01:42:37
3336,4203,Student Loan,7679.62,2.9,120,2021-09-10,2031-09-10,0.0,Closed,No,2021-09-03 22:48:36
3337,4204,Personal Loan,6691.5,4.2,60,2023-07-09,2028-07-09,0.0,Closed,No,2023-07-07 18:31:13
3338,4204,Personal Loan,15933.6,4.2,60,2024-03-06,2029-03-06,0.0,Closed,No,2024-03-04 19:12:46
3339,4205,Mortgage,150580.48,1.5,240,2022-10-07,2042-10-07,0.0,Closed,No,2022-10-05 15:29:10
3340,4207,Mortgage,107215.49,1.5,240,2021-10-21,2041-10-21,107215.49,Active,No,2021-10-18 23:03:20
3341,4208,Credit Line,8215.46,6.0,12,2021-04-14,2022-04-14,0.0,Closed,No,2021-04-08 18:47:04
3342,4209,Personal Loan,28334.04,4.2,60,2023-12-03,2028-12-03,28334.04,Active,No,2023-11-30 19:10:47
3343,4210,Credit Line,8179.75,6.0,12,2023-10-13,2024-10-13,0.0,Closed,No,2023-10-06 12:07:38
3344,4216,Student Loan,39708.55,2.9,120,2021-08-06,2031-08-06,0.0,Closed,No,2021-08-03 06:55:26
3345,4217,Student Loan,3222.11,2.9,120,2023-06-21,2033-06-21,0.0,Closed,No,2023-06-18 22:22:01
3346,4217,Mortgage,294595.39,1.5,240,2022-04-03,2042-04-03,294595.39,Active,Yes,2022-04-01 03:58:46
3347,4217,Small Business Loan,136760.63,5.5,84,2022-07-21,2029-07-21,0.0,Closed,No,2022-07-20 02:16:16
3348,4220,Student Loan,6523.6,2.9,120,2023-10-09,2033-10-09,0.0,Closed,No,2023-10-06 13:49:25
3349,4221,Student Loan,4372.02,2.9,120,2025-03-24,2035-03-24,0.0,Closed,No,2025-03-21 05:18:53
3350,4222,Student Loan,18971.86,2.9,120,2024-07-11,2034-07-11,18971.86,Active,Yes,2024-07-05 23:07:36
3351,4224,Personal Loan,30345.51,4.2,60,2020-12-08,2025-12-08,0.0,Closed,No,2020-12-02 21:00:53
3352,4226,Small Business Loan,84422.0,5.5,84,2024-02-09,2031-02-09,0.0,Closed,No,2024-02-07 22:53:25
3353,4226,Small Business Loan,101424.68,5.5,84,2023-01-26,2030-01-26,0.0,Closed,No,2023-01-25 16:22:58
3354,4228,Small Business Loan,200127.48,5.5,84,2024-12-15,2031-12-15,0.0,Closed,No,2024-12-11 14:18:03
3355,4228,Personal Loan,27424.41,4.2,60,2021-08-12,2026-08-12,0.0,Closed,No,2021-08-08 16:34:15
3356,4228,Auto Loan,55656.83,3.8,48,2024-01-05,2028-01-05,55656.83,Active,No,2023-12-30 19:25:14
3357,4229,Small Business Loan,105138.27,5.5,84,2020-05-08,2027-05-08,0.0,Closed,No,2020-05-06 07:07:27
3358,4231,Small Business Loan,236315.55,5.5,84,2020-09-12,2027-09-12,236315.55,Active,No,2020-09-07 09:54:03
3359,4232,Student Loan,13610.57,2.9,120,2024-10-26,2034-10-26,13610.57,Active,No,2024-10-19 22:26:38
3360,4232,Student Loan,30330.47,2.9,120,2020-08-20,2030-08-20,0.0,Closed,No,2020-08-14 10:44:24
3361,4232,Auto Loan,79262.77,3.8,48,2020-05-10,2024-05-10,0.0,Closed,No,2020-05-04 19:14:51
3362,4233,Mortgage,202061.82,1.5,240,2022-08-14,2042-08-14,202061.82,Active,No,2022-08-08 06:04:07
3363,4233,Credit Line,8672.98,6.0,12,2023-07-26,2024-07-26,0.0,Closed,No,2023-07-22 06:27:25
3364,4234,Mortgage,409176.63,1.5,240,2020-04-03,2040-04-03,0.0,Closed,Yes,2020-04-01 15:27:12
3365,4238,Small Business Loan,92019.52,5.5,84,2021-04-08,2028-04-08,0.0,Closed,No,2021-04-07 21:06:15
3366,4239,Auto Loan,11788.76,3.8,48,2020-01-02,2024-01-02,0.0,Closed,No,2019-12-26 05:42:04
3367,4240,Small Business Loan,80711.69,5.5,84,2024-08-26,2031-08-26,0.0,Closed,No,2024-08-25 14:55:26
3368,4241,Credit Line,13334.66,6.0,12,2023-08-15,2024-08-15,13334.66,Active,Yes,2023-08-08 04:37:53
3369,4241,Auto Loan,9461.83,3.8,48,2022-02-17,2026-02-17,0.0,Closed,No,2022-02-14 15:13:26
3370,4245,Auto Loan,66342.84,3.8,48,2023-06-20,2027-06-20,0.0,Closed,No,2023-06-13 23:02:51
3371,4245,Student Loan,21087.03,2.9,120,2024-06-12,2034-06-12,0.0,Closed,Yes,2024-06-06 14:25:14
3372,4248,Mortgage,136618.85,1.5,240,2022-01-31,2042-01-31,0.0,Closed,No,2022-01-26 10:51:26
3373,4251,Auto Loan,97921.04,3.8,48,2020-09-17,2024-09-17,97921.04,Active,No,2020-09-15 06:31:49
3374,4251,Student Loan,27385.51,2.9,120,2022-08-11,2032-08-11,27385.51,Active,No,2022-08-06 10:46:23
3375,4251,Personal Loan,18369.18,4.2,60,2024-12-03,2029-12-03,0.0,Closed,No,2024-11-28 20:49:45
3376,4252,Auto Loan,34373.29,3.8,48,2022-07-07,2026-07-07,0.0,Closed,No,2022-07-03 01:24:30
3377,4252,Mortgage,468575.39,1.5,240,2020-09-12,2040-09-12,468575.39,Active,No,2020-09-08 18:01:57
3378,4253,Personal Loan,48071.81,4.2,60,2023-06-08,2028-06-08,0.0,Closed,No,2023-06-06 14:58:04
3379,4253,Credit Line,7298.33,6.0,12,2020-05-12,2021-05-12,0.0,Closed,No,2020-05-06 20:11:48
3380,4254,Mortgage,436841.42,1.5,240,2020-12-10,2040-12-10,0.0,Closed,No,2020-12-08 22:20:22
3381,4254,Small Business Loan,43339.08,5.5,84,2023-10-15,2030-10-15,0.0,Closed,No,2023-10-12 06:30:38
3382,4255,Mortgage,63601.84,1.5,240,2023-09-12,2043-09-12,0.0,Closed,No,2023-09-05 03:09:51
3383,4255,Credit Line,15480.15,6.0,12,2023-07-05,2024-07-05,15480.15,Active,No,2023-06-28 21:44:41
3384,4255,Mortgage,427477.3,1.5,240,2021-09-11,2041-09-11,0.0,Closed,No,2021-09-07 06:41:42
3385,4255,Small Business Loan,179923.93,5.5,84,2024-04-11,2031-04-11,0.0,Closed,No,2024-04-06 16:54:53
3386,4257,Small Business Loan,233033.85,5.5,84,2024-04-15,2031-04-15,0.0,Closed,No,2024-04-12 07:19:19
3387,4258,Personal Loan,4331.42,4.2,60,2022-12-04,2027-12-04,0.0,Closed,No,2022-12-03 00:42:59
3388,4261,Student Loan,22789.09,2.9,120,2021-05-05,2031-05-05,0.0,Closed,No,2021-04-29 08:07:36
3389,4261,Credit Line,4061.1,6.0,12,2021-01-17,2022-01-17,0.0,Closed,No,2021-01-13 16:26:08
3390,4263,Credit Line,830.41,6.0,12,2021-03-13,2022-03-13,0.0,Closed,No,2021-03-11 01:14:28
3391,4264,Student Loan,26669.04,2.9,120,2024-05-13,2034-05-13,0.0,Closed,No,2024-05-12 22:04:44
3392,4264,Personal Loan,9225.4,4.2,60,2022-12-20,2027-12-20,0.0,Closed,No,2022-12-18 17:59:46
