Finance_ID,Date,Total_Assets,Total_Liabilities,Total_Equity,Revenue,Expenses,Net_Profit,Report_Date,Currency,Created_At
576,2021-07-29,691219933.14,451678875.26,239541057.88,177991.24,153264.42,24726.82,2021-07-29,EUR,2025-05-25 21:55:48.202198
577,2021-07-30,692415584.1,539934260.82,152481323.28,178031.95,131392.25,46639.7,2021-07-30,EUR,2025-05-25 21:55:48.202198
578,2021-07-31,693635831.26,487582136.76,206053694.5,174929.01,138630.88,36298.13,2021-07-31,EUR,2025-05-25 21:55:48.202198
579,2021-08-01,694825811.55,524355056.57,170470754.98,183782.56,156690.78,27091.79,2021-08-01,EUR,2025-05-25 21:55:48.202198
580,2021-08-02,695977560.91,459087735.29,236889825.62,206602.06,130858.6,75743.46,2021-08-02,EUR,2025-05-25 21:55:48.202198
581,2021-08-03,697206956.84,498046494.67,199160462.17,175384.51,155245.78,20138.73,2021-08-03,EUR,2025-05-25 21:55:48.202198
582,2021-08-04,698399866.35,507173715.81,191226150.54,159423.63,129636.83,29786.79,2021-08-04,EUR,2025-05-25 21:55:48.202198
583,2021-08-05,699589762.51,524586925.82,175002836.69,185201.01,135747.87,49453.14,2021-08-05,EUR,2025-05-25 21:55:48.202198
584,2021-08-06,700806131.09,466482844.38,234323286.71,183957.55,136321.12,47636.43,2021-08-06,EUR,2025-05-25 21:55:48.202198
585,2021-08-07,701983927.72,489060123.94,212923803.78,177565.03,141474.65,36090.38,2021-08-07,EUR,2025-05-25 21:55:48.202198
586,2021-08-08,703211404.39,493376372.15,209835032.24,186584.4,138711.77,47872.64,2021-08-08,EUR,2025-05-25 21:55:48.202198
587,2021-08-09,704437472.2,470212923.85,234224548.35,178612.14,160374.34,18237.81,2021-08-09,EUR,2025-05-25 21:55:48.202198
588,2021-08-10,705599280.6,504334409.23,201264871.37,173601.64,161742.01,11859.64,2021-08-10,EUR,2025-05-25 21:55:48.202198
589,2021-08-11,706786347.43,478520821.55,228265525.88,160116.94,149920.82,10196.12,2021-08-11,EUR,2025-05-25 21:55:48.202198
590,2021-08-12,707978268.38,472175699.09,235802569.29,182682.06,134451.67,48230.38,2021-08-12,EUR,2025-05-25 21:55:48.202198
591,2021-08-13,709175236.65,499418991.88,209756244.77,193512.3,154026.64,39485.66,2021-08-13,EUR,2025-05-25 21:55:48.202198
592,2021-08-14,710361078.72,503950659.83,206410418.89,177169.2,151844.95,25324.25,2021-08-14,EUR,2025-05-25 21:55:48.202198
593,2021-08-15,711575636.1,534554090.74,177021545.36,171901.51,144301.53,27599.98,2021-08-15,EUR,2025-05-25 21:55:48.202198
594,2021-08-16,712818303.57,521129073.26,191689230.31,174790.75,125749.25,49041.5,2021-08-16,EUR,2025-05-25 21:55:48.202198
595,2021-08-17,714017186.28,540849553.78,173167632.5,190248.89,157707.68,32541.21,2021-08-17,EUR,2025-05-25 21:55:48.202198
596,2021-08-18,715202884.77,493380024.96,221822859.8,203457.62,143641.17,59816.45,2021-08-18,EUR,2025-05-25 21:55:48.202198
597,2021-08-19,716376218.97,536738058.54,179638160.43,195083.05,137241.41,57841.65,2021-08-19,EUR,2025-05-25 21:55:48.202198
598,2021-08-20,717573223.17,472690580.16,244882643.01,164878.58,122391.12,42487.45,2021-08-20,EUR,2025-05-25 21:55:48.202198
599,2021-08-21,718767110.22,536496771.27,182270338.95,156963.1,137944.51,19018.59,2021-08-21,EUR,2025-05-25 21:55:48.202198
600,2021-08-22,719961016.53,531580535.28,188380481.25,193246.11,145763.22,47482.89,2021-08-22,EUR,2025-05-25 21:55:48.202198
601,2021-08-23,721146381.67,486456590.68,234689790.99,175919.34,131805.8,44113.53,2021-08-23,EUR,2025-05-25 21:55:48.202198
602,2021-08-24,722368192.72,522627100.14,199741092.58,213363.1,125692.39,87670.71,2021-08-24,EUR,2025-05-25 21:55:48.202198
603,2021-08-25,723584525.99,523776316.01,199808209.98,156798.62,135984.25,20814.37,2021-08-25,EUR,2025-05-25 21:55:48.202198
604,2021-08-26,724774643.86,533760385.45,191014258.41,168727.31,138355.79,30371.53,2021-08-26,EUR,2025-05-25 21:55:48.202198
605,2021-08-27,725954489.45,510490557.08,215463932.37,192292.68,140847.28,51445.41,2021-08-27,EUR,2025-05-25 21:55:48.202198
606,2021-08-28,727123623.06,554171535.17,172952087.89,186551.08,151317.65,35233.43,2021-08-28,EUR,2025-05-25 21:55:48.202198
607,2021-08-29,728320591.82,527871021.38,200449570.44,196051.28,152150.6,43900.69,2021-08-29,EUR,2025-05-25 21:55:48.202198
608,2021-08-30,729548642.3,504346317.13,225202325.17,197587.65,145954.4,51633.25,2021-08-30,EUR,2025-05-25 21:55:48.202198
609,2021-08-31,730764564.61,568662263.31,162102301.3,174547.42,142385.79,32161.63,2021-08-31,EUR,2025-05-25 21:55:48.202198
610,2021-09-01,731919410.43,553688780.95,178230629.48,174626.14,134712.67,39913.48,2021-09-01,EUR,2025-05-25 21:55:48.202198
611,2021-09-02,733091471.72,564139933.43,168951538.29,188175.85,123057.98,65117.87,2021-09-02,EUR,2025-05-25 21:55:48.202198
612,2021-09-03,734298999.75,531933551.9,202365447.86,181326.1,150318.26,31007.83,2021-09-03,EUR,2025-05-25 21:55:48.202198
613,2021-09-04,735525009.46,536489446.44,199035563.02,161414.66,124055.61,37359.05,2021-09-04,EUR,2025-05-25 21:55:48.202198
614,2021-09-05,736718117.69,494736527.38,241981590.31,179675.21,127479.28,52195.93,2021-09-05,EUR,2025-05-25 21:55:48.202198
615,2021-09-06,737928232.5,549132211.93,188796020.57,200788.83,140309.92,60478.91,2021-09-06,EUR,2025-05-25 21:55:48.202198
616,2021-09-07,739125210.13,535220739.32,203904470.81,180875.4,138685.13,42190.27,2021-09-07,EUR,2025-05-25 21:55:48.202198
617,2021-09-08,740350457.75,576035981.52,164314476.23,183089.9,140111.97,42977.93,2021-09-08,EUR,2025-05-25 21:55:48.202198
618,2021-09-09,741527323.42,544914988.09,196612335.33,174728.99,125357.86,49371.14,2021-09-09,EUR,2025-05-25 21:55:48.202198
619,2021-09-10,742752614.72,517226209.3,225526405.42,165304.45,131412.86,33891.59,2021-09-10,EUR,2025-05-25 21:55:48.202198
620,2021-09-11,743938352.06,560060942.29,183877409.77,180169.18,149809.35,30359.83,2021-09-11,EUR,2025-05-25 21:55:48.202198
621,2021-09-12,745165344.91,557111160.32,188054184.59,194390.22,126679.12,67711.1,2021-09-12,EUR,2025-05-25 21:55:48.202198
622,2021-09-13,746339817.73,565142782.66,181197035.06,189605.13,149999.45,39605.69,2021-09-13,EUR,2025-05-25 21:55:48.202198
623,2021-09-14,747567139.4,524731199.46,222835939.93,185480.03,163059.91,22420.12,2021-09-14,EUR,2025-05-25 21:55:48.202198
624,2021-09-15,748784525.69,566832514.1,181952011.59,204109.51,133535.25,70574.27,2021-09-15,EUR,2025-05-25 21:55:48.202198
625,2021-09-16,749962568.49,509883088.21,240079480.28,144728.52,148093.53,-3365.01,2021-09-16,EUR,2025-05-25 21:55:48.202198
626,2021-09-17,751189946.35,578960493.07,172229453.28,154601.02,117691.78,36909.25,2021-09-17,EUR,2025-05-25 21:55:48.202198
627,2021-09-18,752386853.12,585883162.82,166503690.3,186182.14,133354.67,52827.47,2021-09-18,EUR,2025-05-25 21:55:48.202198
628,2021-09-19,753603213.41,557223413.25,196379800.16,203346.76,116515.95,86830.8,2021-09-19,EUR,2025-05-25 21:55:48.202198
629,2021-09-20,754828925.17,497038502.56,257790422.61,166481.48,146909.1,19572.38,2021-09-20,EUR,2025-05-25 21:55:48.202198
630,2021-09-21,756030771.73,566620625.34,189410146.39,169403.95,141531.17,27872.78,2021-09-21,EUR,2025-05-25 21:55:48.202198
631,2021-09-22,757215348.04,535611041.22,221604306.81,181344.68,144723.34,36621.34,2021-09-22,EUR,2025-05-25 21:55:48.202198
632,2021-09-23,758425851.33,553969263.36,204456587.97,171866.9,150858.93,21007.96,2021-09-23,EUR,2025-05-25 21:55:48.202198
633,2021-09-24,759633625.47,553515384.05,206118241.42,167222.42,147286.51,19935.91,2021-09-24,EUR,2025-05-25 21:55:48.202198
634,2021-09-25,760851083.78,586835190.9,174015892.87,177670.02,144943.01,32727.01,2021-09-25,EUR,2025-05-25 21:55:48.202198
635,2021-09-26,762026204.14,585152863.2,176873340.93,198657.01,131074.77,67582.24,2021-09-26,EUR,2025-05-25 21:55:48.202198
636,2021-09-27,763247362.4,505724680.27,257522682.13,164548.09,165524.38,-976.29,2021-09-27,EUR,2025-05-25 21:55:48.202198
637,2021-09-28,764495252.83,577169584.27,187325668.56,150004.7,134734.25,15270.45,2021-09-28,EUR,2025-05-25 21:55:48.202198
638,2021-09-29,765664344.47,535109558.62,230554785.85,182538.17,130994.41,51543.75,2021-09-29,EUR,2025-05-25 21:55:48.202198
639,2021-09-30,766869164.16,561554205.69,205314958.47,206478.96,154141.39,52337.56,2021-09-30,EUR,2025-05-25 21:55:48.202198
640,2021-10-01,768078206.02,540264243.73,227813962.29,195321.54,134555.08,60766.46,2021-10-01,EUR,2025-05-25 21:55:48.202198
641,2021-10-02,769296741.26,528785018.46,240511722.8,183571.47,123371.17,60200.3,2021-10-02,EUR,2025-05-25 21:55:48.202198
642,2021-10-03,770534255.88,588751729.12,181782526.76,159803.98,160450.26,-646.28,2021-10-03,EUR,2025-05-25 21:55:48.202198
643,2021-10-04,771705986.23,528323866.42,243382119.8,181394.49,151060.68,30333.81,2021-10-04,EUR,2025-05-25 21:55:48.202198
644,2021-10-05,772904548.43,549112387.84,223792160.59,201971.47,145854.59,56116.87,2021-10-05,EUR,2025-05-25 21:55:48.202198
645,2021-10-06,774095499.93,585838703.83,188256796.1,172858.02,134718.15,38139.88,2021-10-06,EUR,2025-05-25 21:55:48.202198
646,2021-10-07,775276398.8,514603237.55,260673161.26,162633.09,153823.97,8809.12,2021-10-07,EUR,2025-05-25 21:55:48.202198
647,2021-10-08,776467702.23,597418510.58,179049191.65,174286.63,136402.63,37884.0,2021-10-08,EUR,2025-05-25 21:55:48.202198
648,2021-10-09,777669662.41,597042781.66,180626880.76,180621.88,129216.42,51405.46,2021-10-09,EUR,2025-05-25 21:55:48.202198
649,2021-10-10,778856828.14,517767358.97,261089469.16,154164.8,154985.23,-820.43,2021-10-10,EUR,2025-05-25 21:55:48.202198
650,2021-10-11,780064539.96,564599925.39,215464614.57,178093.64,148110.06,29983.57,2021-10-11,EUR,2025-05-25 21:55:48.202198
651,2021-10-12,781267848.51,571046424.26,210221424.25,182479.59,152296.17,30183.41,2021-10-12,EUR,2025-05-25 21:55:48.202198
652,2021-10-13,782465412.36,525510171.12,256955241.24,193717.77,148885.29,44832.48,2021-10-13,EUR,2025-05-25 21:55:48.202198
653,2021-10-14,783667611.07,568353639.06,215313972.01,196718.94,157950.95,38767.99,2021-10-14,EUR,2025-05-25 21:55:48.202198
654,2021-10-15,784802951.69,551472489.94,233330461.74,193280.34,168303.87,24976.47,2021-10-15,EUR,2025-05-25 21:55:48.202198
655,2021-10-16,786048550.94,602446568.53,183601982.41,168829.76,136715.54,32114.22,2021-10-16,EUR,2025-05-25 21:55:48.202198
656,2021-10-17,787255207.62,572056171.61,215199036.0,181377.41,144298.84,37078.56,2021-10-17,EUR,2025-05-25 21:55:48.202198
657,2021-10-18,788460037.19,523750691.93,264709345.26,194513.25,136533.36,57979.89,2021-10-18,EUR,2025-05-25 21:55:48.202198
658,2021-10-19,789647430.87,593547574.79,196099856.08,166441.19,119953.04,46488.15,2021-10-19,EUR,2025-05-25 21:55:48.202198
659,2021-10-20,790857150.37,571354993.26,219502157.12,179473.44,109405.79,70067.66,2021-10-20,EUR,2025-05-25 21:55:48.202198
660,2021-10-21,792044695.48,617628521.94,174416173.55,202935.28,126965.8,75969.48,2021-10-21,EUR,2025-05-25 21:55:48.202198
661,2021-10-22,793227111.19,593575684.31,199651426.88,170397.7,143221.74,27175.96,2021-10-22,EUR,2025-05-25 21:55:48.202198
662,2021-10-23,794482301.99,580341103.16,214141198.83,197012.79,133318.51,63694.28,2021-10-23,EUR,2025-05-25 21:55:48.202198
663,2021-10-24,795693381.74,577609646.84,218083734.9,181106.45,138256.6,42849.85,2021-10-24,EUR,2025-05-25 21:55:48.202198
664,2021-10-25,796915903.4,573951029.08,222964874.32,178732.35,115954.32,62778.02,2021-10-25,EUR,2025-05-25 21:55:48.202198
665,2021-10-26,798093427.77,598678461.62,199414966.15,165234.27,163178.39,2055.88,2021-10-26,EUR,2025-05-25 21:55:48.202198
666,2021-10-27,799295788.92,581088640.89,218207148.03,186588.09,130092.25,56495.83,2021-10-27,EUR,2025-05-25 21:55:48.202198
667,2021-10-28,800495386.16,524116783.34,276378602.82,163437.78,143833.55,19604.23,2021-10-28,EUR,2025-05-25 21:55:48.202198
668,2021-10-29,801696278.25,574600146.51,227096131.75,196909.92,129237.56,67672.36,2021-10-29,EUR,2025-05-25 21:55:48.202198
669,2021-10-30,802885259.36,598275161.46,204610097.9,177585.35,158483.73,19101.62,2021-10-30,EUR,2025-05-25 21:55:48.202198
670,2021-10-31,804075066.69,569610693.99,234464372.7,171521.89,147657.57,23864.33,2021-10-31,EUR,2025-05-25 21:55:48.202198
671,2021-11-01,805309700.37,571360546.77,233949153.6,159936.83,141702.17,18234.65,2021-11-01,EUR,2025-05-25 21:55:48.202198
672,2021-11-02,806542328.71,570087422.94,236454905.77,179273.46,161496.32,17777.14,2021-11-02,EUR,2025-05-25 21:55:48.202198
673,2021-11-03,807737420.77,571116522.29,236620898.48,188142.09,149816.39,38325.69,2021-11-03,EUR,2025-05-25 21:55:48.202198
674,2021-11-04,808924552.35,547617212.54,261307339.8,175274.37,155139.19,20135.17,2021-11-04,EUR,2025-05-25 21:55:48.202198
675,2021-11-05,810087963.54,551182984.24,258904979.3,181725.81,144802.97,36922.85,2021-11-05,EUR,2025-05-25 21:55:48.202198
676,2021-11-06,811269303.05,592944335.25,218324967.8,167048.77,126612.09,40436.69,2021-11-06,EUR,2025-05-25 21:55:48.202198
677,2021-11-07,812447928.6,608038051.39,204409877.21,180087.78,150421.01,29666.77,2021-11-07,EUR,2025-05-25 21:55:48.202198
678,2021-11-08,813658238.51,615660319.07,197997919.44,178365.32,127860.95,50504.37,2021-11-08,EUR,2025-05-25 21:55:48.202198
679,2021-11-09,814854226.52,578478118.72,236376107.8,211208.25,136895.95,74312.31,2021-11-09,EUR,2025-05-25 21:55:48.202198
680,2021-11-10,816033744.38,535559124.8,280474619.58,184645.59,139796.81,44848.78,2021-11-10,EUR,2025-05-25 21:55:48.202198
681,2021-11-11,817240037.64,563039642.7,254200394.94,190394.97,126404.61,63990.36,2021-11-11,EUR,2025-05-25 21:55:48.202198
682,2021-11-12,818426200.19,538555594.46,279870605.73,174198.47,98789.45,75409.02,2021-11-12,EUR,2025-05-25 21:55:48.202198
683,2021-11-13,819630338.99,594023681.73,225606657.26,195157.18,163750.7,31406.48,2021-11-13,EUR,2025-05-25 21:55:48.202198
684,2021-11-14,820841784.66,590432718.96,230409065.7,169590.08,128075.46,41514.62,2021-11-14,EUR,2025-05-25 21:55:48.202198
685,2021-11-15,822060246.82,619731327.07,202328919.74,183287.55,137969.2,45318.36,2021-11-15,EUR,2025-05-25 21:55:48.202198
686,2021-11-16,823246839.5,595673333.39,227573506.12,220608.24,142827.59,77780.65,2021-11-16,EUR,2025-05-25 21:55:48.202198
687,2021-11-17,824390416.01,588894869.94,235495546.06,171941.96,157727.13,14214.83,2021-11-17,EUR,2025-05-25 21:55:48.202198
688,2021-11-18,825577694.75,597881701.37,227695993.38,174157.43,142018.77,32138.67,2021-11-18,EUR,2025-05-25 21:55:48.202198
689,2021-11-19,826796959.25,585570796.98,241226162.27,180303.11,134154.15,46148.96,2021-11-19,EUR,2025-05-25 21:55:48.202198
690,2021-11-20,827989127.18,586022760.65,241966366.53,211241.06,149390.06,61851.01,2021-11-20,EUR,2025-05-25 21:55:48.202198
691,2021-11-21,829181557.59,574834987.96,254346569.62,184594.15,155298.83,29295.33,2021-11-21,EUR,2025-05-25 21:55:48.202198
692,2021-11-22,830381158.32,541097670.76,289283487.56,144472.12,157772.21,-13300.09,2021-11-22,EUR,2025-05-25 21:55:48.202198
693,2021-11-23,831550841.32,551443850.49,280106990.83,187813.1,154624.14,33188.95,2021-11-23,EUR,2025-05-25 21:55:48.202198
694,2021-11-24,832759983.63,646704800.97,186055182.66,167435.02,130115.45,37319.57,2021-11-24,EUR,2025-05-25 21:55:48.202198
695,2021-11-25,833944076.15,582032793.12,251911283.02,182287.22,138688.76,43598.45,2021-11-25,EUR,2025-05-25 21:55:48.202198
696,2021-11-26,835163808.88,566461768.76,268702040.12,158295.83,156397.95,1897.89,2021-11-26,EUR,2025-05-25 21:55:48.202198
697,2021-11-27,836353373.75,567533915.12,268819458.63,152425.41,143215.29,9210.12,2021-11-27,EUR,2025-05-25 21:55:48.202198
698,2021-11-28,837542434.81,635886722.44,201655712.37,174625.45,156330.74,18294.71,2021-11-28,EUR,2025-05-25 21:55:48.202198
699,2021-11-29,838758171.18,592207081.23,246551089.95,182409.92,142865.7,39544.21,2021-11-29,EUR,2025-05-25 21:55:48.202198
700,2021-11-30,839980779.11,613769113.86,226211665.25,179843.71,121059.07,58784.64,2021-11-30,EUR,2025-05-25 21:55:48.202198
701,2021-12-01,841194070.68,559878469.52,281315601.16,188973.54,153172.25,35801.3,2021-12-01,EUR,2025-05-25 21:55:48.202198
702,2021-12-02,842385016.76,574186012.73,268199004.03,170846.45,126985.24,43861.21,2021-12-02,EUR,2025-05-25 21:55:48.202198
703,2021-12-03,843582350.56,608836930.73,234745419.83,189421.78,150266.82,39154.97,2021-12-03,EUR,2025-05-25 21:55:48.202198
704,2021-12-04,844765259.11,622088096.59,222677162.51,184237.35,140089.82,44147.52,2021-12-04,EUR,2025-05-25 21:55:48.202198
705,2021-12-05,845997548.82,614924214.44,231073334.38,179201.54,141804.07,37397.47,2021-12-05,EUR,2025-05-25 21:55:48.202198
706,2021-12-06,847217043.89,644559234.95,202657808.94,144868.8,117894.42,26974.39,2021-12-06,EUR,2025-05-25 21:55:48.202198
707,2021-12-07,848454789.93,605663285.85,242791504.08,163696.78,129304.94,34391.84,2021-12-07,EUR,2025-05-25 21:55:48.202198
708,2021-12-08,849607918.99,558594219.11,291013699.88,176451.12,148567.92,27883.2,2021-12-08,EUR,2025-05-25 21:55:48.202198
709,2021-12-09,850814580.32,571898958.6,278915621.72,203835.32,140424.5,63410.82,2021-12-09,EUR,2025-05-25 21:55:48.202198
710,2021-12-10,852019718.46,630146908.05,221872810.41,189692.9,133295.68,56397.22,2021-12-10,EUR,2025-05-25 21:55:48.202198
711,2021-12-11,853201591.18,649514052.18,203687539.0,173415.78,133851.41,39564.37,2021-12-11,EUR,2025-05-25 21:55:48.202198
712,2021-12-12,854395848.11,635532354.7,218863493.41,165631.66,158720.64,6911.02,2021-12-12,EUR,2025-05-25 21:55:48.202198
713,2021-12-13,855591521.61,574158582.96,281432938.65,188872.43,147319.81,41552.62,2021-12-13,EUR,2025-05-25 21:55:48.202198
714,2021-12-14,856823505.45,585986883.32,270836622.13,186269.85,137127.42,49142.43,2021-12-14,EUR,2025-05-25 21:55:48.202198
715,2021-12-15,858029777.98,633735431.69,224294346.29,209105.24,144829.33,64275.91,2021-12-15,EUR,2025-05-25 21:55:48.202198
716,2021-12-16,859217739.97,610236452.08,248981287.88,157873.92,144711.62,13162.3,2021-12-16,EUR,2025-05-25 21:55:48.202198
717,2021-12-17,860418490.61,636845628.86,223572861.75,206917.07,137258.11,69658.97,2021-12-17,EUR,2025-05-25 21:55:48.202198
718,2021-12-18,861635150.35,663430552.63,198204597.72,185176.91,141249.59,43927.32,2021-12-18,EUR,2025-05-25 21:55:48.202198
719,2021-12-19,862789932.79,654396038.01,208393894.78,186673.5,131249.63,55423.87,2021-12-19,EUR,2025-05-25 21:55:48.202198
720,2021-12-20,863996594.43,645545443.95,218451150.48,180036.73,143320.96,36715.77,2021-12-20,EUR,2025-05-25 21:55:48.202198
721,2021-12-21,865186968.93,577892534.4,287294434.53,175972.75,130216.2,45756.55,2021-12-21,EUR,2025-05-25 21:55:48.202198
722,2021-12-22,866402822.3,656482450.83,209920371.48,175110.51,148801.5,26309.02,2021-12-22,EUR,2025-05-25 21:55:48.202198
723,2021-12-23,867632773.43,641673760.9,225959012.53,170609.24,135815.22,34794.02,2021-12-23,EUR,2025-05-25 21:55:48.202198
724,2021-12-24,868858390.77,645251065.42,223607325.35,192020.86,132311.72,59709.14,2021-12-24,EUR,2025-05-25 21:55:48.202198
725,2021-12-25,870064952.52,678471646.85,191593305.67,176843.66,151202.86,25640.8,2021-12-25,EUR,2025-05-25 21:55:48.202198
726,2021-12-26,871262770.4,637422424.3,233840346.1,176039.98,158284.28,17755.7,2021-12-26,EUR,2025-05-25 21:55:48.202198
727,2021-12-27,872469666.9,588971140.01,283498526.89,203261.0,128273.91,74987.09,2021-12-27,EUR,2025-05-25 21:55:48.202198
728,2021-12-28,873687795.23,623715589.16,249972206.08,168259.95,149077.45,19182.5,2021-12-28,EUR,2025-05-25 21:55:48.202198
729,2021-12-29,874899937.65,615064748.27,259835189.38,191239.93,118582.67,72657.26,2021-12-29,EUR,2025-05-25 21:55:48.202198
730,2021-12-30,876121658.58,598393153.1,277728505.48,192380.04,134488.59,57891.45,2021-12-30,EUR,2025-05-25 21:55:48.202198
731,2021-12-31,877357058.72,572977956.76,304379101.95,197743.74,146474.4,51269.35,2021-12-31,EUR,2025-05-25 21:55:48.202198
732,2022-01-01,878557072.45,663793580.49,214763491.96,182688.52,134355.97,48332.55,2022-01-01,EUR,2025-05-25 21:55:48.202198
733,2022-01-02,879768907.0,674708370.45,205060536.55,180921.3,145345.84,35575.45,2022-01-02,EUR,2025-05-25 21:55:48.202198
734,2022-01-03,880959340.29,610722081.82,270237258.46,202193.08,137213.58,64979.5,2022-01-03,EUR,2025-05-25 21:55:48.202198
735,2022-01-04,882149153.25,608751148.51,273398004.73,190377.25,157848.11,32529.15,2022-01-04,EUR,2025-05-25 21:55:48.202198
736,2022-01-05,883353551.76,616102576.53,267250975.23,188487.78,121335.58,67152.2,2022-01-05,EUR,2025-05-25 21:55:48.202198
