Financial_Metrics_ID,Date,Interest_Income,Interest_Expense,Average_Earning_Assets,Net_Income,Average_Total_Assets,Average_Equity,Created_At
688,2021-11-18,139462.89,38912.03,822505389.64,56243.75,822505389.64,238759889.33,2025-05-21 20:58:13.022291
689,2021-11-19,157842.73,39043.5,823708273.68,80311.97,823708273.68,236728244.79,2025-05-21 20:58:13.022291
690,2021-11-20,136130.49,37228.14,824906752.25,57413.52,824906752.25,230643212.06,2025-05-21 20:58:13.022291
691,2021-11-21,139565.03,42111.55,826107326.98,45714.87,826107326.98,235849939.81,2025-05-21 20:58:13.022291
692,2021-11-22,131790.17,42283.9,827308487.23,34773.89,827308487.23,250951994.5,2025-05-21 20:58:13.022291
693,2021-11-23,138538.84,41388.55,828517233.15,46756.63,828517233.15,247094480.35,2025-05-21 20:58:13.022291
694,2021-11-24,131478.32,39523.57,829727039.07,43559.21,829727039.07,257625030.96,2025-05-21 20:58:13.022291
695,2021-11-25,133433.67,40755.28,830936216.12,42060.65,830936216.12,261224385.59,2025-05-21 20:58:13.022291
696,2021-11-26,151507.53,38108.35,832145724.91,74982.21,832145724.91,263564127.59,2025-05-21 20:58:13.022291
697,2021-11-27,147256.94,43262.0,833356726.97,52135.9,833356726.97,266670343.73,2025-05-21 20:58:13.022291
698,2021-11-28,150743.22,37446.16,834569889.55,76170.43,834569889.55,259093214.81,2025-05-21 20:58:13.022291
699,2021-11-29,136221.75,41007.34,835786935.56,44937.88,835786935.56,248066465.93,2025-05-21 20:58:13.022291
700,2021-11-30,148859.83,39355.98,836999673.08,67293.17,836999673.08,238826660.69,2025-05-21 20:58:13.022291
701,2021-12-01,120401.4,43463.95,838210241.51,15655.36,838210241.51,232471980.7,2025-05-21 20:58:13.022291
702,2021-12-02,146762.21,39148.89,839429067.58,65186.65,839429067.58,231347872.46,2025-05-21 20:58:13.022291
703,2021-12-03,140809.2,37783.81,840646389.35,61799.58,840646389.35,226897575.95,2025-05-21 20:58:13.022291
704,2021-12-04,134517.96,42344.62,841865539.43,38208.53,841865539.43,231685046.69,2025-05-21 20:58:13.022291
705,2021-12-05,128775.03,43648.92,843084960.79,26203.64,843084960.79,228562233.93,2025-05-21 20:58:13.022291
706,2021-12-06,125092.07,38425.63,844304256.82,38703.99,844304256.82,228652784.97,2025-05-21 20:58:13.022291
707,2021-12-07,135071.54,43980.27,845522289.18,33494.49,845522289.18,244066922.58,2025-05-21 20:58:13.022291
708,2021-12-08,125838.83,35809.88,846740435.99,48418.86,846740435.99,239260432.96,2025-05-21 20:58:13.022291
709,2021-12-09,131490.95,40055.51,847947330.14,41802.9,847947330.14,233025190.58,2025-05-21 20:58:13.022291
710,2021-12-10,141151.49,45048.24,849151738.98,38041.19,849151738.98,244776221.71,2025-05-21 20:58:13.022291
711,2021-12-11,121643.0,40096.95,850354281.4,28534.16,850354281.4,235671122.05,2025-05-21 20:58:13.022291
712,2021-12-12,130868.22,31054.54,851555027.33,70975.81,851555027.33,246828415.04,2025-05-21 20:58:13.022291
713,2021-12-13,142068.97,36116.52,852756027.96,69036.9,852756027.96,253700630.17,2025-05-21 20:58:13.022291
714,2021-12-14,145980.29,43707.01,853961678.32,48950.35,853961678.32,246002619.96,2025-05-21 20:58:13.022291
715,2021-12-15,122780.38,43760.02,855160640.56,17840.43,855160640.56,251356372.86,2025-05-21 20:58:13.022291
716,2021-12-16,123978.95,43800.22,856363718.45,19304.54,856363718.45,259076452.32,2025-05-21 20:58:13.022291
717,2021-12-17,151067.17,41013.91,857571516.77,64709.84,857571516.77,247147191.39,2025-05-21 20:58:13.022291
718,2021-12-18,113278.3,38319.38,858779777.09,23306.48,858779777.09,253677506.84,2025-05-21 20:58:13.022291
719,2021-12-19,145986.02,40326.69,859982325.0,60225.74,859982325.0,242872188.64,2025-05-21 20:58:13.022291
720,2021-12-20,126750.91,40219.54,861184660.94,34936.07,861184660.94,241034197.14,2025-05-21 20:58:13.022291
721,2021-12-21,148361.96,39353.88,862385465.98,66636.34,862385465.98,239727952.41,2025-05-21 20:58:13.022291
722,2021-12-22,125471.73,44949.04,863592537.22,17465.52,863592537.22,243690414.22,2025-05-21 20:58:13.022291
723,2021-12-23,128664.37,44860.16,864798336.86,22018.64,864798336.86,232365118.4,2025-05-21 20:58:13.022291
724,2021-12-24,140394.6,40554.86,865990103.16,52009.93,865990103.16,236796448.03,2025-05-21 20:58:13.022291
725,2021-12-25,138668.31,43220.95,867177012.8,40821.26,867177012.8,233961044.18,2025-05-21 20:58:13.022291
726,2021-12-26,136792.49,42072.98,868366888.79,42146.7,868366888.79,232838185.63,2025-05-21 20:58:13.022291
727,2021-12-27,144390.08,43745.39,869547100.97,46702.12,869547100.97,227597918.21,2025-05-21 20:58:13.022291
728,2021-12-28,129894.47,43136.0,870725617.39,29405.95,870725617.39,233557671.03,2025-05-21 20:58:13.022291
729,2021-12-29,113532.51,37965.99,871910764.65,24823.37,871910764.65,233163025.79,2025-05-21 20:58:13.022291
730,2021-12-30,120882.92,40966.38,873096214.86,24622.63,873096214.86,234114288.52,2025-05-21 20:58:13.022291
731,2021-12-31,111533.24,43069.08,874291158.53,5147.37,874291158.53,229445863.67,2025-05-21 20:58:13.022291
732,2022-01-01,151247.92,38774.77,875492458.43,72414.66,875492458.43,230827536.67,2025-05-21 20:58:13.022291
733,2022-01-02,130128.58,48637.04,876695868.34,11381.32,876695868.34,243195394.49,2025-05-21 20:58:13.022291
734,2022-01-03,134942.17,39816.47,877910258.55,47201.32,877910258.55,243341069.13,2025-05-21 20:58:13.022291
735,2022-01-04,129616.09,38216.53,879132863.19,45433.03,879132863.19,241372409.89,2025-05-21 20:58:13.022291
736,2022-01-05,129264.42,42027.71,880346494.51,32260.2,880346494.51,246704291.23,2025-05-21 20:58:13.022291
737,2022-01-06,115687.04,42043.65,881562621.49,14103.89,881562621.49,251873075.37,2025-05-21 20:58:13.022291
738,2022-01-07,142655.57,41852.69,882779167.23,50698.47,882779167.23,259430585.25,2025-05-21 20:58:13.022291
739,2022-01-08,127339.69,41534.39,883994591.82,31338.27,883994591.82,252314049.43,2025-05-21 20:58:13.022291
740,2022-01-09,136630.97,44126.81,885209441.61,35085.25,885209441.61,254233785.85,2025-05-21 20:58:13.022291
741,2022-01-10,132926.21,44957.58,886423141.26,27376.34,886423141.26,257684373.7,2025-05-21 20:58:13.022291
742,2022-01-11,120082.47,41362.3,887625865.13,22235.61,887625865.13,252642638.2,2025-05-21 20:58:13.022291
743,2022-01-12,150757.67,46417.5,888826404.96,46285.24,888826404.96,241493578.81,2025-05-21 20:58:13.022291
744,2022-01-13,125241.58,46124.39,890019521.74,13240.81,890019521.74,243979857.17,2025-05-21 20:58:13.022291
745,2022-01-14,130642.14,34311.1,891209437.11,59819.19,891209437.11,239209977.49,2025-05-21 20:58:13.022291
746,2022-01-15,126662.57,36732.59,892396763.58,46441.47,892396763.58,248259934.08,2025-05-21 20:58:13.022291
747,2022-01-16,145965.78,42809.53,893586635.92,51922.6,893586635.92,244404166.87,2025-05-21 20:58:13.022291
748,2022-01-17,149278.71,42706.92,894776948.33,56681.89,894776948.33,241138640.79,2025-05-21 20:58:13.022291
749,2022-01-18,120112.43,38422.92,895976979.21,32073.52,895976979.21,247598499.24,2025-05-21 20:58:13.022291
750,2022-01-19,128310.36,42657.38,897183478.17,28889.22,897183478.17,246059108.27,2025-05-21 20:58:13.022291
751,2022-01-20,133614.53,44533.65,898396289.91,29707.21,898396289.91,246373234.88,2025-05-21 20:58:13.022291
752,2022-01-21,142183.9,46512.48,899613666.8,34536.94,899613666.8,244892822.37,2025-05-21 20:58:13.022291
753,2022-01-22,140796.86,43975.68,900832576.76,41143.55,900832576.76,250477409.48,2025-05-21 20:58:13.022291
754,2022-01-23,130131.92,42329.53,902050679.66,32410.81,902050679.66,247589103.51,2025-05-21 20:58:13.022291
755,2022-01-24,129353.35,38621.96,903270293.48,43731.27,903270293.48,253486645.65,2025-05-21 20:58:13.022291
756,2022-01-25,116117.64,44447.29,904485720.73,6665.88,904485720.73,255319225.57,2025-05-21 20:58:13.022291
757,2022-01-26,158801.04,48643.52,905698456.37,49589.65,905698456.37,257073888.73,2025-05-21 20:58:13.022291
758,2022-01-27,142082.08,45464.35,906911570.07,37894.95,906911570.07,251292790.46,2025-05-21 20:58:13.022291
759,2022-01-28,140359.95,41330.16,908123169.26,49379.4,908123169.26,251039682.91,2025-05-21 20:58:13.022291
760,2022-01-29,137846.97,43015.58,909333753.66,40410.68,909333753.66,240191181.42,2025-05-21 20:58:13.022291
761,2022-01-30,139115.17,48389.94,910542208.29,24187.1,910542208.29,239601996.76,2025-05-21 20:58:13.022291
762,2022-01-31,103770.01,48012.31,911745644.58,-21681.04,911745644.58,248670259.77,2025-05-21 20:58:13.022291
763,2022-02-01,142301.78,46461.99,912945365.14,34862.41,912945365.14,237854290.06,2025-05-21 20:58:13.022291
764,2022-02-02,139922.89,37784.43,914145146.8,60615.76,914145146.8,244236451.09,2025-05-21 20:58:13.022291
765,2022-02-03,159809.69,43035.3,915344867.15,69628.58,915344867.15,244729273.47,2025-05-21 20:58:13.022291
766,2022-02-04,125332.38,43882.57,916547160.82,20834.6,916547160.82,249444188.33,2025-05-21 20:58:13.022291
767,2022-02-05,163543.41,41396.49,917746771.89,80069.6,917746771.89,258352460.9,2025-05-21 20:58:13.022291
768,2022-02-06,120084.69,38997.82,918947537.26,30120.18,918947537.26,256370487.65,2025-05-21 20:58:13.022291
769,2022-02-07,157024.71,37565.63,920151197.0,84147.52,920151197.0,249314919.75,2025-05-21 20:58:13.022291
770,2022-02-08,127550.36,44737.22,921361344.19,20943.07,921361344.19,255020630.1,2025-05-21 20:58:13.022291
771,2022-02-09,133224.76,46301.2,922571354.73,23295.7,922571354.73,252118531.04,2025-05-21 20:58:13.022291
772,2022-02-10,138216.28,42644.9,923777670.01,42138.68,923777670.01,249918590.17,2025-05-21 20:58:13.022291
773,2022-02-11,131497.78,45862.39,924981004.73,22455.76,924981004.73,248821741.24,2025-05-21 20:58:13.022291
774,2022-02-12,145043.76,39220.49,926186000.87,62656.71,926186000.87,239966237.47,2025-05-21 20:58:13.022291
775,2022-02-13,128853.76,38903.23,927389324.99,42127.59,927389324.99,245857995.63,2025-05-21 20:58:13.022291
776,2022-02-14,135681.86,44596.34,928588606.95,32254.68,928588606.95,242835899.86,2025-05-21 20:58:13.022291
777,2022-02-15,131241.09,44801.79,929785057.29,25648.81,929785057.29,243488941.47,2025-05-21 20:58:13.022291
778,2022-02-16,141075.56,36866.99,930980280.12,65210.77,930980280.12,255440586.77,2025-05-21 20:58:13.022291
779,2022-02-17,147361.53,45695.44,932178304.56,44163.92,932178304.56,259565402.3,2025-05-21 20:58:13.022291
780,2022-02-18,110497.1,43887.22,933378269.49,1038.72,933378269.49,267659218.59,2025-05-21 20:58:13.022291
781,2022-02-19,112615.98,40765.92,934576488.1,14268.25,934576488.1,276827239.27,2025-05-21 20:58:13.022291
782,2022-02-20,159291.72,43517.28,935778274.48,67331.38,935778274.48,280027433.6,2025-05-21 20:58:13.022291
783,2022-02-21,138414.16,37858.08,936982894.03,58358.6,936982894.03,277742797.29,2025-05-21 20:58:13.022291
784,2022-02-22,111255.16,43227.32,938185980.32,4249.15,938185980.32,286762258.51,2025-05-21 20:58:13.022291
785,2022-02-23,134965.1,40649.19,939394034.63,44456.16,939394034.63,286648631.63,2025-05-21 20:58:13.022291
786,2022-02-24,137099.0,49490.06,940599436.32,17831.8,940599436.32,292805825.79,2025-05-21 20:58:13.022291
787,2022-02-25,106108.81,41181.23,941804181.48,4207.65,941804181.48,285407809.72,2025-05-21 20:58:13.022291
788,2022-02-26,124241.96,49765.82,943003599.55,-230.14,943003599.55,290710741.43,2025-05-21 20:58:13.022291
789,2022-02-27,131955.06,43014.76,944201550.77,32557.54,944201550.77,292714769.25,2025-05-21 20:58:13.022291
790,2022-02-28,122418.59,37603.06,945404542.8,37881.26,945404542.8,301238529.33,2025-05-21 20:58:13.022291
791,2022-03-01,132455.89,39193.37,946609254.56,45963.28,946609254.56,302405148.85,2025-05-21 20:58:13.022291
792,2022-03-02,131451.13,45609.96,947812519.67,23234.96,947812519.67,296140785.91,2025-05-21 20:58:13.022291
793,2022-03-03,131661.22,36942.28,949020200.53,52407.38,949020200.53,291476119.48,2025-05-21 20:58:13.022291
794,2022-03-04,145812.98,40238.07,950225962.73,60290.42,950225962.73,300692317.76,2025-05-21 20:58:13.022291
795,2022-03-05,125129.63,40938.11,951439857.33,30379.14,951439857.33,288285909.65,2025-05-21 20:58:13.022291
796,2022-03-06,126690.77,41987.93,952649963.06,28961.25,952649963.06,276455593.71,2025-05-21 20:58:13.022291
797,2022-03-07,141826.66,46878.45,953857239.83,32840.7,953857239.83,269236849.92,2025-05-21 20:58:13.022291
798,2022-03-08,164859.71,39381.65,955065663.14,88540.78,955065663.14,264924303.14,2025-05-21 20:58:13.022291
799,2022-03-09,133299.71,44821.12,956268228.95,28329.22,956268228.95,263620594.37,2025-05-21 20:58:13.022291
800,2022-03-10,127518.64,42487.21,957465714.08,28400.84,957465714.08,263100503.51,2025-05-21 20:58:13.022291
801,2022-03-11,114850.92,36782.2,958664547.95,30527.21,958664547.95,249654069.8,2025-05-21 20:58:13.022291
802,2022-03-12,117526.9,40444.97,959861788.36,21885.96,959861788.36,256565459.23,2025-05-21 20:58:13.022291
803,2022-03-13,123225.31,42308.56,961064293.0,23271.86,961064293.0,259174488.33,2025-05-21 20:58:13.022291
804,2022-03-14,138697.3,47419.85,962264229.18,26863.56,962264229.18,264639926.54,2025-05-21 20:58:13.022291
805,2022-03-15,136952.82,37826.49,963457791.5,56515.45,963457791.5,269354037.83,2025-05-21 20:58:13.022291
806,2022-03-16,143842.53,44761.27,964656573.94,42585.8,964656573.94,269604297.18,2025-05-21 20:58:13.022291
807,2022-03-17,127974.65,45094.12,965861407.48,20319.15,965861407.48,263786332.14,2025-05-21 20:58:13.022291
808,2022-03-18,143212.39,41627.22,967066683.73,52192.46,967066683.73,275153450.58,2025-05-21 20:58:13.022291
809,2022-03-19,146011.99,40600.51,968278029.27,59347.61,968278029.27,269613015.31,2025-05-21 20:58:13.022291
810,2022-03-20,132045.7,42084.11,969488815.75,35780.56,969488815.75,275085572.34,2025-05-21 20:58:13.022291
811,2022-03-21,130652.4,48172.88,970695484.28,13626.94,970695484.28,278513678.97,2025-05-21 20:58:13.022291
812,2022-03-22,148523.73,42049.51,971905083.93,57866.59,971905083.93,274266571.72,2025-05-21 20:58:13.022291
813,2022-03-23,152802.94,41562.61,973113135.3,65195.23,973113135.3,271537672.55,2025-05-21 20:58:13.022291
814,2022-03-24,138192.66,34537.26,974313521.5,69132.68,974313521.5,284474353.8,2025-05-21 20:58:13.022291
815,2022-03-25,153186.3,50207.1,975506172.56,36891.4,975506172.56,283530364.37,2025-05-21 20:58:13.022291
816,2022-03-26,123334.23,42759.85,976694150.28,21912.8,976694150.28,291588469.92,2025-05-21 20:58:13.022291
817,2022-03-27,138338.11,42569.92,977883947.26,42551.06,977883947.26,286713626.34,2025-05-21 20:58:13.022291
818,2022-03-28,126276.23,39196.07,979079275.38,37714.75,979079275.38,290072816.82,2025-05-21 20:58:13.022291
819,2022-03-29,143733.03,41213.36,980274540.76,54266.17,980274540.76,282773241.8,2025-05-21 20:58:13.022291
820,2022-03-30,161905.49,40201.51,981468403.81,81868.97,981468403.81,284207287.28,2025-05-21 20:58:13.022291
821,2022-03-31,136600.16,43389.15,982663930.11,37503.04,982663930.11,277616320.11,2025-05-21 20:58:13.022291
822,2022-04-01,153486.88,42708.27,983867825.99,62288.28,983867825.99,269211484.23,2025-05-21 20:58:13.022291
823,2022-04-02,125833.03,38460.34,985069036.59,39576.22,985069036.59,260851056.61,2025-05-21 20:58:13.022291
824,2022-04-03,110375.86,44992.86,986271991.1,-2808.36,986271991.1,259859930.93,2025-05-21 20:58:13.022291
825,2022-04-04,124537.21,48470.32,987474422.31,4481.86,987474422.31,247687431.24,2025-05-21 20:58:13.022291
826,2022-04-05,123192.96,46387.68,988678978.45,9631.67,988678978.45,246605690.79,2025-05-21 20:58:13.022291
827,2022-04-06,145867.39,45030.56,989883777.75,44387.98,989883777.75,255348292.29,2025-05-21 20:58:13.022291
828,2022-04-07,117852.74,41194.65,991091175.64,19821.47,991091175.64,260791541.14,2025-05-21 20:58:13.022291
829,2022-04-08,151332.89,41303.0,992297990.82,64100.52,992297990.82,266779676.39,2025-05-21 20:58:13.022291
830,2022-04-09,131916.74,46606.61,993508558.78,20533.61,993508558.78,271050160.51,2025-05-21 20:58:13.022291
831,2022-04-10,136925.03,40821.41,994715209.71,46495.32,994715209.71,280445685.09,2025-05-21 20:58:13.022291
832,2022-04-11,146505.45,41303.69,995917049.87,57661.65,995917049.87,291483372.59,2025-05-21 20:58:13.022291
833,2022-04-12,122087.48,48370.59,997111731.78,1548.01,997111731.78,297056253.48,2025-05-21 20:58:13.022291
834,2022-04-13,149615.31,40493.63,998304293.81,64508.31,998304293.81,293737644.39,2025-05-21 20:58:13.022291
835,2022-04-14,142725.69,39862.57,999497429.35,57425.7,999497429.35,289963612.32,2025-05-21 20:58:13.022291
836,2022-04-15,137065.3,41032.22,1000684228.41,45979.66,1000684228.41,293537736.59,2025-05-21 20:58:13.022291
837,2022-04-16,130541.72,41439.86,1001869168.22,35922.75,1001869168.22,295726261.05,2025-05-21 20:58:13.022291
838,2022-04-17,138032.62,36244.13,1003052094.02,63229.72,1003052094.02,287958178.34,2025-05-21 20:58:13.022291
839,2022-04-18,131241.71,41020.16,1004237892.56,38255.07,1004237892.56,276358461.1,2025-05-21 20:58:13.022291
840,2022-04-19,133475.96,43911.74,1005429818.59,31595.47,1005429818.59,269513173.68,2025-05-21 20:58:13.022291
841,2022-04-20,126336.68,41648.54,1006630077.1,29620.45,1006630077.1,262254760.67,2025-05-21 20:58:13.022291
842,2022-04-21,137376.79,38249.32,1007830363.94,55671.31,1007830363.94,274140814.57,2025-05-21 20:58:13.022291
843,2022-04-22,132974.89,43320.57,1009038289.6,32897.95,1009038289.6,265632440.91,2025-05-21 20:58:13.022291
844,2022-04-23,143457.29,40206.44,1010249287.32,57254.94,1010249287.32,268303217.97,2025-05-21 20:58:13.022291
845,2022-04-24,138136.0,37209.78,1011459978.94,60148.73,1011459978.94,278973770.27,2025-05-21 20:58:13.022291
846,2022-04-25,134777.25,53217.19,1012674982.61,2312.38,1012674982.61,278131394.4,2025-05-21 20:58:13.022291
847,2022-04-26,158069.14,39535.58,1013891319.62,78973.59,1013891319.62,278692195.15,2025-05-21 20:58:13.022291
848,2022-04-27,134142.26,43931.06,1015103686.97,32419.47,1015103686.97,276980527.63,2025-05-21 20:58:13.022291
849,2022-04-28,145882.74,39269.59,1016312570.16,63611.68,1016312570.16,271999571.89,2025-05-21 20:58:13.022291
850,2022-04-29,138808.44,46562.82,1017520492.12,29868.51,1017520492.12,287806484.05,2025-05-21 20:58:13.022291
851,2022-04-30,130405.24,34173.33,1018726151.82,59962.56,1018726151.82,282640636.81,2025-05-21 20:58:13.022291
852,2022-05-01,130360.04,40037.77,1019934441.94,40354.17,1019934441.94,271930844.41,2025-05-21 20:58:13.022291
853,2022-05-02,128661.7,38955.86,1021144659.62,41696.07,1021144659.62,275299897.86,2025-05-21 20:58:13.022291
854,2022-05-03,141500.55,39154.3,1022351718.69,58153.09,1022351718.69,286394752.52,2025-05-21 20:58:13.022291
855,2022-05-04,129856.43,43226.35,1023557560.41,29054.08,1023557560.41,294805275.55,2025-05-21 20:58:13.022291
856,2022-05-05,127333.58,39422.14,1024775648.38,38370.95,1024775648.38,300374713.59,2025-05-21 20:58:13.022291
857,2022-05-06,134899.07,47884.05,1025994157.52,20251.93,1025994157.52,298688803.06,2025-05-21 20:58:13.022291
858,2022-05-07,125660.2,46142.39,1027210715.34,13738.96,1027210715.34,298998200.55,2025-05-21 20:58:13.022291
859,2022-05-08,144908.24,37465.79,1028423957.74,68325.02,1028423957.74,301819071.82,2025-05-21 20:58:13.022291
860,2022-05-09,104495.01,39291.0,1029635047.14,8356.69,1029635047.14,304302466.68,2025-05-21 20:58:13.022291
861,2022-05-10,142523.92,44902.77,1030847126.94,40356.01,1030847126.94,308593420.89,2025-05-21 20:58:13.022291
862,2022-05-11,130779.6,47489.35,1032056743.21,16074.95,1032056743.21,300198648.82,2025-05-21 20:58:13.022291
