Investment_ID,Client_ID,Type_Client,Account_ID,Investment_Type,Investment_Amount,Current_Value,Interest_Rate,Start_Date,Maturity_Date,Risk_Level,Status,Created_At,Updated_At
617,516,Individual,1049,Fondo Renta Variable,54375.0,69219.59,5.0,2020-06-07,2025-06-07,Media,Activo,2020-06-06 11:34:08,2022-07-23 16:57:02
618,516,Individual,1049,Depósito a Plazo,1851.5,1873.76,1.2,2023-04-04,2024-04-04,Baja,Vencido,2023-04-03 08:15:00,2024-04-14 11:09:11
619,519,Individual,1054,Depósito a Plazo,8354.62,8425.04,1.2,2024-09-04,2025-09-04,Baja,Activo,2024-08-29 14:15:47,2025-01-24 13:27:23
620,521,Individual,1060,Fondo Renta Variable,98547.27,106999.24,5.0,2023-09-11,2028-09-11,Media,Activo,2023-09-09 00:56:29,2025-01-13 11:47:56
621,521,Individual,1060,Depósito a Plazo,19146.93,19376.53,1.2,2023-01-28,2024-01-28,Baja,Vencido,2023-01-21 13:02:56,2023-09-05 15:25:19
622,523,Individual,1064,Depósito a Plazo,3706.85,3751.3,1.2,2022-01-06,2023-01-06,Baja,Vencido,2022-01-03 17:33:51,2023-09-20 12:04:49
623,526,Individual,1070,Depósito a Plazo,16116.12,16309.91,1.2,2023-04-16,2024-04-16,Baja,Vencido,2023-04-12 06:02:49,2025-04-05 18:38:26
624,527,Individual,1072,Depósito a Plazo,12560.62,12711.24,1.2,2021-07-25,2022-07-25,Baja,Vencido,2021-07-18 07:40:43,2023-12-01 17:56:02
625,528,Individual,1074,Fondo Renta Fija,46775.99,49282.1,2.5,2023-04-08,2026-04-08,Baja,Activo,2023-04-05 18:04:07,2024-12-17 16:12:40
626,528,Individual,1074,Fondo Renta Variable,83942.84,96801.85,5.0,2022-06-17,2027-06-17,Media,Activo,2022-06-15 01:19:39,2025-03-02 20:41:18
627,529,Individual,1078,Fondo Renta Variable,64290.88,66892.78,5.0,2024-07-26,2029-07-26,Media,Activo,2024-07-20 01:31:52,2024-09-10 15:17:40
628,530,Individual,1079,Fondo Renta Variable,6221.49,7154.45,5.0,2022-07-08,2027-07-08,Media,Activo,2022-07-07 06:47:21,2023-09-23 01:39:19
629,530,Individual,1079,Depósito a Plazo,4320.14,4371.95,1.2,2020-04-06,2021-04-06,Baja,Vencido,2020-04-03 19:04:48,2021-05-05 02:17:27
630,530,Individual,1079,Fondo Renta Fija,13803.52,14171.34,2.5,2024-04-25,2027-04-25,Baja,Activo,2024-04-22 23:36:23,2025-03-09 23:10:31
631,530,Individual,1079,Depósito a Plazo,5622.26,5626.48,1.2,2025-04-26,2026-04-26,Baja,Activo,2025-04-21 05:18:44,2025-04-21 10:18:09
632,531,Individual,1080,Depósito a Plazo,12123.15,12268.53,1.2,2022-05-27,2023-05-27,Baja,Vencido,2022-05-22 20:06:30,2023-10-18 16:11:16
633,532,Individual,1081,Fondo Renta Variable,19148.13,19909.77,5.0,2024-07-31,2029-07-31,Media,Activo,2024-07-27 07:46:11,2025-04-10 15:27:43
634,532,Individual,1081,Fondo Renta Fija,13919.41,14959.56,2.5,2022-06-18,2025-06-18,Baja,Activo,2022-06-16 16:02:10,2024-04-02 07:30:46
635,533,Individual,1083,Fondo Renta Variable,83818.39,87140.72,5.0,2024-08-01,2029-08-01,Media,Activo,2024-07-29 23:29:28,2024-10-02 07:48:37
636,534,Individual,1086,Depósito a Plazo,9243.52,9354.37,1.2,2021-06-12,2022-06-12,Baja,Vencido,2021-06-06 20:33:27,2022-06-19 07:54:35
637,534,Individual,1084,Fondo Renta Fija,10755.13,11582.29,2.5,2021-12-11,2024-12-11,Baja,Vencido,2021-12-08 22:12:04,2023-12-06 08:40:23
638,535,Individual,1087,Fondo Renta Fija,18982.82,20442.77,2.5,2021-11-23,2024-11-23,Baja,Vencido,2021-11-16 13:07:35,2024-02-05 12:42:14
639,535,Individual,1088,Depósito a Plazo,11868.1,12010.42,1.2,2021-01-30,2022-01-30,Baja,Vencido,2021-01-24 13:04:26,2023-02-04 09:05:47
640,535,Individual,1087,Depósito a Plazo,5247.55,5310.48,1.2,2020-08-19,2021-08-19,Baja,Vencido,2020-08-16 00:37:58,2023-10-17 03:22:09
641,535,Individual,1087,Fondo Renta Variable,76894.74,77586.03,5.0,2025-03-13,2030-03-13,Media,Activo,2025-03-08 01:41:53,2025-04-15 03:09:19
642,535,Individual,1088,Fondo Renta Fija,6150.29,6346.27,2.5,2024-02-10,2027-02-10,Baja,Activo,2024-02-03 04:53:18,2024-09-15 20:29:46
643,536,Individual,1091,Fondo Renta Fija,14930.02,15437.05,2.5,2024-01-11,2027-01-11,Baja,Activo,2024-01-07 20:59:34,2024-09-23 20:47:16
644,536,Individual,1089,Fondo Renta Fija,34168.87,36794.27,2.5,2020-03-26,2023-03-26,Baja,Vencido,2020-03-22 19:15:06,2023-02-06 20:46:30
645,537,Individual,1092,Fondo Renta Fija,26038.9,28039.63,2.5,2020-03-02,2023-03-02,Baja,Vencido,2020-02-25 18:00:39,2021-06-07 12:37:22
646,538,Individual,1093,Depósito a Plazo,10515.7,10642.15,1.2,2020-02-26,2021-02-26,Baja,Vencido,2020-02-22 00:10:37,2021-11-24 16:00:31
647,540,Individual,1097,Fondo Renta Variable,18318.42,18616.91,5.0,2025-01-18,2030-01-18,Media,Activo,2025-01-14 12:03:16,2025-04-02 17:07:24
648,540,Individual,1097,Fondo Renta Fija,29071.85,31305.62,2.5,2020-04-17,2023-04-17,Baja,Vencido,2020-04-15 20:58:54,2023-01-10 09:29:51
649,541,Individual,1098,Fondo Renta Fija,17845.44,19217.91,2.5,2022-02-08,2025-02-08,Baja,Vencido,2022-02-01 16:19:32,2024-11-02 02:43:08
650,541,Individual,1099,Depósito a Plazo,12094.78,12239.82,1.2,2021-01-01,2022-01-01,Baja,Vencido,2020-12-30 13:07:33,2022-07-03 07:54:29
651,543,Individual,1102,Fondo Renta Fija,19319.39,19909.43,2.5,2024-02-29,2027-02-28,Baja,Activo,2024-02-26 18:40:07,2025-04-19 21:16:45
652,544,Individual,1104,Fondo Renta Variable,52987.49,60827.63,5.0,2022-07-21,2027-07-21,Media,Activo,2022-07-14 05:46:33,2023-11-03 03:16:06
653,544,Individual,1104,Fondo Renta Fija,43173.45,46493.87,2.5,2022-03-18,2025-03-18,Baja,Vencido,2022-03-15 23:28:15,2022-05-05 22:48:56
654,545,Individual,1105,Fondo Renta Variable,79252.81,90748.61,5.0,2022-08-09,2027-08-09,Media,Activo,2022-08-02 11:15:35,2024-01-13 01:25:10
655,545,Individual,1105,Fondo Renta Variable,40127.01,45343.89,5.0,2022-11-16,2027-11-16,Media,Activo,2022-11-11 03:08:43,2023-05-19 22:04:54
656,545,Individual,1106,Fondo Renta Variable,99906.49,101277.05,5.0,2025-02-06,2030-02-06,Media,Activo,2025-02-04 16:31:03,2025-05-07 19:46:58
657,545,Individual,1106,Depósito a Plazo,3165.06,3203.01,1.2,2020-08-01,2021-08-01,Baja,Vencido,2020-07-30 06:03:37,2023-12-19 13:02:42
658,545,Individual,1106,Fondo Renta Fija,47180.35,50774.6,2.5,2022-05-29,2025-05-29,Baja,Activo,2022-05-25 16:05:27,2022-07-27 22:45:57
659,546,Individual,1107,Fondo Renta Fija,49582.66,50250.82,2.5,2024-11-02,2027-11-02,Baja,Activo,2024-10-29 20:18:08,2025-05-11 06:38:33
660,547,Individual,1108,Fondo Renta Fija,15074.61,15746.48,2.5,2023-08-13,2026-08-13,Baja,Activo,2023-08-10 00:06:59,2024-10-29 14:34:06
661,547,Individual,1109,Fondo Renta Fija,14611.37,14770.28,2.5,2024-12-10,2027-12-10,Baja,Activo,2024-12-05 21:40:39,2025-02-18 07:39:50
662,547,Individual,1109,Fondo Renta Variable,31711.52,40476.88,5.0,2020-02-05,2025-02-05,Media,Vencido,2020-02-01 13:36:13,2021-11-02 12:52:42
663,547,Individual,1109,Fondo Renta Variable,90210.1,104265.69,5.0,2022-05-31,2027-05-31,Media,Activo,2022-05-28 12:49:28,2024-05-25 09:59:38
664,551,Individual,1119,Fondo Renta Fija,38252.15,41191.29,2.5,2020-11-01,2023-11-01,Baja,Vencido,2020-10-30 04:01:00,2022-01-11 11:48:00
665,551,Individual,1119,Fondo Renta Fija,38163.87,38218.09,2.5,2025-04-28,2028-04-28,Baja,Activo,2025-04-24 12:03:56,2025-05-01 21:01:07
666,551,Individual,1120,Depósito a Plazo,9441.13,9554.35,1.2,2021-07-16,2022-07-16,Baja,Vencido,2021-07-11 06:15:59,2024-06-15 13:29:50
667,553,Empresa,1124,Fondo Renta Variable,58540.23,69604.84,5.0,2021-10-31,2026-10-31,Media,Activo,2021-10-26 03:35:24,2024-04-26 12:01:11
668,553,Empresa,1124,Depósito a Plazo,19756.46,19993.37,1.2,2022-08-04,2023-08-04,Baja,Vencido,2022-07-28 20:27:03,2025-03-19 02:59:44
669,554,Individual,1125,Depósito a Plazo,16441.79,16639.5,1.2,2024-02-05,2025-02-05,Baja,Vencido,2024-02-03 17:23:54,2024-10-05 16:15:07
670,554,Individual,1125,Fondo Renta Variable,61499.99,71291.47,5.0,2022-05-09,2027-05-09,Media,Activo,2022-05-03 10:09:59,2023-08-29 13:27:45
671,555,Individual,1127,Depósito a Plazo,3725.4,3770.2,1.2,2023-03-06,2024-03-06,Baja,Vencido,2023-03-02 12:58:25,2023-08-14 16:39:00
672,556,Individual,1130,Depósito a Plazo,11853.01,11995.15,1.2,2023-01-15,2024-01-15,Baja,Vencido,2023-01-11 01:28:31,2024-07-13 02:01:56
673,557,Individual,1131,Fondo Renta Variable,34061.75,43476.74,5.0,2020-02-21,2025-02-21,Media,Vencido,2020-02-14 14:30:40,2020-07-20 04:18:43
674,558,Empresa,1132,Depósito a Plazo,9930.49,9976.0,1.2,2024-12-30,2025-12-30,Baja,Activo,2024-12-24 08:50:01,2025-05-05 01:48:14
675,559,Individual,1134,Fondo Renta Fija,43736.1,46615.13,2.5,2022-10-19,2025-10-19,Baja,Activo,2022-10-16 10:32:02,2024-01-30 08:30:15
676,559,Individual,1133,Fondo Renta Fija,33562.12,36143.34,2.5,2021-03-27,2024-03-27,Baja,Vencido,2021-03-25 19:20:49,2024-03-25 20:37:13
677,559,Individual,1134,Depósito a Plazo,10881.35,11011.84,1.2,2020-11-19,2021-11-19,Baja,Vencido,2020-11-15 19:46:59,2024-07-22 11:17:11
678,559,Individual,1134,Fondo Renta Fija,44048.54,47436.26,2.5,2022-02-15,2025-02-15,Baja,Vencido,2022-02-12 07:50:34,2024-01-27 02:18:00
679,562,Individual,1139,Fondo Renta Fija,42143.37,43316.12,2.5,2024-04-08,2027-04-08,Baja,Activo,2024-04-02 18:07:17,2024-10-07 09:24:17
680,564,Individual,1143,Fondo Renta Fija,26570.56,28614.07,2.5,2021-09-16,2024-09-16,Baja,Vencido,2021-09-09 06:16:51,2023-06-20 09:29:31
681,564,Individual,1143,Fondo Renta Fija,27459.76,29569.66,2.5,2020-10-18,2023-10-18,Baja,Vencido,2020-10-13 15:01:07,2021-09-15 03:51:38
682,566,Individual,1145,Fondo Renta Fija,37889.23,40563.96,2.5,2022-08-14,2025-08-14,Baja,Activo,2022-08-11 08:28:54,2022-10-24 10:40:34
683,566,Individual,1146,Depósito a Plazo,573.29,577.46,1.2,2024-10-09,2025-10-09,Baja,Activo,2024-10-05 14:11:12,2025-05-14 11:21:43
684,567,Individual,1147,Depósito a Plazo,19205.09,19435.39,1.2,2023-02-15,2024-02-15,Baja,Vencido,2023-02-13 04:02:15,2023-08-03 15:47:52
685,568,Empresa,1149,Depósito a Plazo,1639.21,1658.87,1.2,2021-04-01,2022-04-01,Baja,Vencido,2021-03-31 17:47:16,2023-01-03 13:19:53
686,569,Individual,1150,Fondo Renta Fija,47476.42,51124.32,2.5,2020-08-11,2023-08-11,Baja,Vencido,2020-08-05 13:46:55,2021-02-11 17:51:01
687,570,Individual,1151,Fondo Renta Fija,28558.75,30755.17,2.5,2021-07-01,2024-07-01,Baja,Vencido,2021-06-27 11:35:17,2021-12-26 00:07:44
688,571,Individual,1154,Fondo Renta Fija,44440.44,47855.07,2.5,2020-08-29,2023-08-29,Baja,Vencido,2020-08-26 18:39:54,2023-03-09 03:25:47
689,572,Individual,1156,Depósito a Plazo,17249.73,17457.15,1.2,2024-01-11,2025-01-11,Baja,Vencido,2024-01-07 02:27:35,2024-03-18 16:55:40
690,573,Individual,1157,Depósito a Plazo,12767.28,12920.38,1.2,2022-07-27,2023-07-27,Baja,Vencido,2022-07-26 04:50:00,2024-08-15 11:14:22
691,574,Individual,1159,Fondo Renta Fija,49499.65,53303.01,2.5,2020-11-25,2023-11-25,Baja,Vencido,2020-11-22 05:09:50,2023-09-23 07:38:33
692,576,Individual,1163,Depósito a Plazo,6152.48,6156.9,1.2,2025-04-27,2026-04-27,Baja,Activo,2025-04-21 01:22:07,2025-05-16 12:42:36
693,578,Individual,1165,Depósito a Plazo,10648.2,10775.89,1.2,2021-01-15,2022-01-15,Baja,Vencido,2021-01-14 19:01:07,2023-10-31 05:29:19
694,578,Individual,1165,Fondo Renta Fija,10425.71,11227.54,2.5,2021-10-22,2024-10-22,Baja,Vencido,2021-10-19 15:26:54,2023-02-06 21:56:24
695,579,Individual,1166,Fondo Renta Fija,25634.63,26566.19,2.5,2023-12-08,2026-12-08,Baja,Activo,2023-12-01 11:34:07,2025-02-18 06:58:14
696,580,Individual,1168,Fondo Renta Variable,94364.43,112380.12,5.0,2021-10-19,2026-10-19,Media,Activo,2021-10-14 07:26:27,2024-05-09 22:18:25
697,580,Individual,1167,Fondo Renta Fija,16099.87,16111.85,2.5,2025-05-08,2028-05-08,Baja,Activo,2025-05-02 14:40:11,2025-05-15 17:24:37
698,581,Individual,1170,Fondo Renta Variable,73236.15,79698.07,5.0,2023-08-25,2028-08-25,Media,Activo,2023-08-18 23:42:42,2024-07-04 01:30:48
699,582,Individual,1174,Fondo Renta Fija,12768.94,13750.05,2.5,2020-05-08,2023-05-08,Baja,Vencido,2020-05-02 23:20:29,2022-12-02 01:50:12
700,583,Individual,1175,Fondo Renta Fija,10892.85,11729.81,2.5,2020-06-27,2023-06-27,Baja,Vencido,2020-06-22 08:11:19,2023-04-27 19:14:11
701,584,Empresa,1176,Fondo Renta Fija,13895.34,14963.0,2.5,2020-05-31,2023-05-31,Baja,Vencido,2020-05-30 22:19:40,2024-01-23 18:31:24
702,585,Individual,1177,Depósito a Plazo,10349.76,10473.87,1.2,2021-01-02,2022-01-02,Baja,Vencido,2020-12-30 00:19:09,2023-02-26 06:10:49
703,586,Individual,1180,Depósito a Plazo,10304.38,10428.29,1.2,2023-12-16,2024-12-16,Baja,Vencido,2023-12-09 20:43:40,2024-10-22 23:08:49
704,587,Individual,1183,Depósito a Plazo,6922.89,7006.14,1.2,2023-03-11,2024-03-11,Baja,Vencido,2023-03-10 13:07:30,2024-10-22 21:51:43
705,587,Individual,1183,Fondo Renta Fija,9410.65,10134.41,2.5,2022-04-06,2025-04-06,Baja,Vencido,2022-04-04 12:25:05,2024-01-26 13:29:06
706,589,Individual,1189,Depósito a Plazo,11191.41,11275.05,1.2,2024-10-03,2025-10-03,Baja,Activo,2024-09-29 16:50:03,2025-05-09 15:24:42
707,589,Individual,1187,Depósito a Plazo,2392.72,2421.49,1.2,2024-02-25,2025-02-25,Baja,Vencido,2024-02-21 03:28:35,2024-06-05 15:02:50
708,589,Individual,1189,Fondo Renta Fija,31524.34,31942.67,2.5,2024-11-05,2027-11-05,Baja,Activo,2024-11-02 18:41:27,2025-03-18 04:18:28
709,591,Individual,1192,Fondo Renta Variable,11637.04,14413.84,5.0,2020-12-29,2025-12-29,Media,Activo,2020-12-24 15:10:51,2023-03-18 04:35:41
710,591,Individual,1192,Fondo Renta Fija,19301.73,20784.8,2.5,2020-05-25,2023-05-25,Baja,Vencido,2020-05-20 03:43:33,2020-11-07 04:01:06
711,593,Empresa,1196,Fondo Renta Variable,41547.98,44835.02,5.0,2023-10-27,2028-10-27,Media,Activo,2023-10-21 07:28:21,2025-03-15 17:31:47
712,593,Empresa,1196,Depósito a Plazo,12755.7,12908.66,1.2,2021-07-12,2022-07-12,Baja,Vencido,2021-07-10 07:10:47,2022-03-13 02:14:07
713,593,Empresa,1195,Fondo Renta Fija,16969.92,18273.82,2.5,2020-08-12,2023-08-12,Baja,Vencido,2020-08-11 03:56:43,2023-06-01 16:03:39
714,593,Empresa,1196,Depósito a Plazo,3732.35,3777.11,1.2,2020-07-29,2021-07-29,Baja,Vencido,2020-07-28 20:12:48,2021-01-13 15:00:38
715,594,Individual,1198,Depósito a Plazo,13605.88,13708.47,1.2,2024-10-01,2025-10-01,Baja,Activo,2024-09-24 03:15:42,2025-03-10 19:35:12
716,594,Individual,1198,Fondo Renta Fija,30066.81,30980.9,2.5,2024-03-02,2027-03-02,Baja,Activo,2024-03-01 05:12:24,2024-05-17 03:42:17
717,596,Individual,1201,Depósito a Plazo,15469.8,15587.46,1.2,2024-09-29,2025-09-29,Baja,Activo,2024-09-27 01:12:11,2024-11-24 22:02:18
718,596,Individual,1202,Fondo Renta Variable,18832.94,18916.14,5.0,2025-04-16,2030-04-16,Media,Activo,2025-04-15 04:32:18,2025-04-21 13:11:34
719,599,Empresa,1207,Fondo Renta Variable,59883.59,67542.58,5.0,2022-11-30,2027-11-30,Media,Activo,2022-11-25 18:10:01,2023-06-28 18:46:40
720,600,Individual,1210,Depósito a Plazo,13946.36,14092.41,1.2,2024-07-04,2025-07-04,Baja,Activo,2024-07-01 04:28:34,2024-12-26 17:12:49
721,601,Empresa,1212,Fondo Renta Variable,9540.32,11940.57,5.0,2020-10-12,2025-10-12,Media,Activo,2020-10-06 22:34:52,2021-01-19 09:59:42
722,602,Individual,1214,Fondo Renta Variable,74502.98,84583.59,5.0,2022-10-12,2027-10-12,Media,Activo,2022-10-07 23:14:18,2025-03-10 11:05:55
723,603,Empresa,1216,Depósito a Plazo,4481.04,4534.78,1.2,2020-11-18,2021-11-18,Baja,Vencido,2020-11-13 06:30:32,2023-09-01 18:05:23
724,603,Empresa,1216,Depósito a Plazo,6239.65,6254.95,1.2,2025-03-05,2026-03-05,Baja,Activo,2025-03-02 13:03:51,2025-04-30 08:52:47
725,604,Empresa,1217,Depósito a Plazo,5038.82,5064.23,1.2,2024-12-16,2025-12-16,Baja,Activo,2024-12-15 16:28:15,2025-03-21 20:25:29
726,604,Empresa,1219,Fondo Renta Variable,32337.1,40793.03,5.0,2020-08-14,2025-08-14,Media,Activo,2020-08-13 10:45:28,2021-12-17 00:12:23
727,604,Empresa,1219,Fondo Renta Fija,26594.05,26810.67,2.5,2025-01-19,2028-01-19,Baja,Activo,2025-01-14 17:45:52,2025-05-15 10:34:50
728,607,Individual,1225,Fondo Renta Variable,92044.88,104974.68,5.0,2022-09-08,2027-09-08,Media,Activo,2022-09-05 21:59:00,2022-11-05 12:07:11
729,607,Individual,1225,Fondo Renta Variable,60989.41,77030.27,5.0,2020-08-05,2025-08-05,Media,Activo,2020-07-29 12:02:21,2025-02-07 04:15:57
730,608,Empresa,1227,Fondo Renta Fija,33722.19,36102.76,2.5,2022-08-14,2025-08-14,Baja,Activo,2022-08-09 18:39:49,2024-01-03 18:19:00
731,608,Empresa,1228,Fondo Renta Variable,64109.37,64401.2,5.0,2025-04-15,2030-04-15,Media,Activo,2025-04-13 05:06:57,2025-04-13 16:45:37
732,609,Individual,1229,Fondo Renta Variable,42039.59,53652.56,5.0,2020-04-28,2025-04-28,Media,Vencido,2020-04-26 16:05:59,2024-12-12 00:55:02
733,609,Individual,1230,Fondo Renta Fija,26198.08,28212.94,2.5,2021-10-21,2024-10-21,Baja,Vencido,2021-10-15 00:48:00,2024-06-01 17:15:55
734,613,Individual,1240,Fondo Renta Fija,49347.03,50501.26,2.5,2024-06-11,2027-06-11,Baja,Activo,2024-06-10 21:30:55,2024-10-19 02:37:47
735,613,Individual,1240,Fondo Renta Fija,5542.65,5968.93,2.5,2020-02-15,2023-02-15,Baja,Vencido,2020-02-13 02:11:47,2022-11-03 21:36:25
736,614,Individual,1242,Fondo Renta Variable,46849.67,58254.03,5.0,2020-11-30,2025-11-30,Media,Activo,2020-11-24 12:07:47,2021-06-01 18:35:02
737,615,Individual,1245,Depósito a Plazo,6208.0,6276.09,1.2,2024-06-19,2025-06-19,Baja,Activo,2024-06-12 05:32:34,2024-07-02 12:14:04
738,615,Individual,1244,Fondo Renta Variable,86700.02,101258.26,5.0,2022-03-14,2027-03-14,Media,Activo,2022-03-11 21:10:47,2022-08-10 09:09:10
739,616,Empresa,1247,Fondo Renta Fija,47396.28,48741.56,2.5,2024-03-31,2027-03-31,Baja,Activo,2024-03-24 11:32:25,2024-06-14 22:52:43
740,616,Empresa,1248,Fondo Renta Fija,18364.11,19776.47,2.5,2022-03-09,2025-03-09,Baja,Vencido,2022-03-03 12:05:04,2025-04-26 09:12:37
741,616,Empresa,1246,Depósito a Plazo,10749.77,10878.68,1.2,2021-10-04,2022-10-04,Baja,Vencido,2021-10-03 03:20:58,2023-12-26 08:46:39
742,617,Individual,1250,Fondo Renta Fija,9543.19,9696.01,2.5,2024-09-26,2027-09-26,Baja,Activo,2024-09-21 17:23:17,2025-01-13 19:34:37
743,617,Individual,1249,Fondo Renta Variable,26541.25,29177.81,5.0,2023-06-10,2028-06-10,Media,Activo,2023-06-05 15:55:39,2025-01-21 06:35:52
744,617,Individual,1249,Depósito a Plazo,8889.68,8996.28,1.2,2021-09-27,2022-09-27,Baja,Vencido,2021-09-23 21:32:39,2024-05-01 13:58:28
745,618,Individual,1251,Fondo Renta Variable,13395.89,13980.92,5.0,2024-07-03,2029-07-03,Media,Activo,2024-07-01 03:00:15,2024-12-23 11:28:18
746,619,Individual,1252,Depósito a Plazo,1622.07,1641.52,1.2,2021-10-07,2022-10-07,Baja,Vencido,2021-10-03 21:02:07,2025-01-01 16:12:44
747,619,Individual,1252,Depósito a Plazo,1880.24,1902.79,1.2,2021-10-28,2022-10-28,Baja,Vencido,2021-10-23 03:07:44,2022-01-21 20:39:26
748,620,Individual,1255,Fondo Renta Fija,16661.83,17943.27,2.5,2021-11-20,2024-11-20,Baja,Vencido,2021-11-14 21:47:26,2024-10-13 08:44:26
749,620,Individual,1254,Depósito a Plazo,10301.2,10425.07,1.2,2020-02-01,2021-02-01,Baja,Vencido,2020-01-31 22:03:32,2021-11-19 05:47:27
750,622,Empresa,1259,Fondo Renta Fija,35726.08,38471.13,2.5,2020-03-23,2023-03-23,Baja,Vencido,2020-03-16 01:21:42,2021-07-13 20:42:59
751,623,Individual,1262,Fondo Renta Fija,10759.6,11437.68,2.5,2022-11-27,2025-11-27,Baja,Activo,2022-11-24 05:42:40,2024-11-04 22:17:24
752,623,Individual,1261,Fondo Renta Fija,24866.41,25565.3,2.5,2024-04-04,2027-04-04,Baja,Activo,2024-03-30 11:57:47,2024-09-17 03:06:31
753,624,Individual,1263,Fondo Renta Fija,18673.47,20108.27,2.5,2020-04-13,2023-04-13,Baja,Vencido,2020-04-10 03:56:07,2024-12-07 00:57:33
754,624,Individual,1264,Depósito a Plazo,17928.74,18143.74,1.2,2022-05-17,2023-05-17,Baja,Vencido,2022-05-15 13:59:20,2023-12-01 12:47:14
755,626,Individual,1268,Fondo Renta Fija,41636.71,44398.54,2.5,2022-10-12,2025-10-12,Baja,Activo,2022-10-10 10:13:35,2025-04-14 03:22:50
756,626,Individual,1269,Depósito a Plazo,18609.86,18833.02,1.2,2021-01-15,2022-01-15,Baja,Vencido,2021-01-09 15:36:26,2021-03-13 20:32:56
757,626,Individual,1268,Fondo Renta Variable,17443.94,18960.28,5.0,2023-09-03,2028-09-03,Media,Activo,2023-08-28 21:30:38,2024-06-13 10:10:21
758,628,Individual,1273,Depósito a Plazo,13082.17,13239.05,1.2,2021-07-23,2022-07-23,Baja,Vencido,2021-07-16 11:08:08,2023-03-01 09:33:57
759,628,Individual,1273,Fondo Renta Variable,84651.95,104404.11,5.0,2021-01-30,2026-01-30,Media,Activo,2021-01-26 09:37:08,2022-09-19 18:25:07
760,629,Individual,1276,Fondo Renta Fija,25965.48,27223.79,2.5,2023-06-19,2026-06-19,Baja,Activo,2023-06-16 03:55:46,2023-12-16 13:05:43
761,629,Individual,1276,Depósito a Plazo,15444.71,15630.43,1.2,2023-12-24,2024-12-24,Baja,Vencido,2023-12-23 07:44:55,2025-01-21 14:28:32
762,632,Individual,1281,Fondo Renta Variable,16600.44,19735.43,5.0,2021-11-01,2026-11-01,Media,Activo,2021-10-28 18:28:28,2024-05-25 23:37:19
763,632,Individual,1281,Depósito a Plazo,9664.43,9780.32,1.2,2021-04-26,2022-04-26,Baja,Vencido,2021-04-21 22:00:28,2021-12-20 15:08:43
764,634,Individual,1283,Depósito a Plazo,14744.29,14921.1,1.2,2021-05-27,2022-05-27,Baja,Vencido,2021-05-20 14:50:58,2023-02-08 20:57:15
765,635,Individual,1285,Depósito a Plazo,10252.06,10375.34,1.2,2024-02-24,2025-02-24,Baja,Vencido,2024-02-23 13:40:52,2024-07-30 03:11:33
766,635,Individual,1285,Depósito a Plazo,3183.73,3189.87,1.2,2025-03-21,2026-03-21,Baja,Activo,2025-03-16 20:40:39,2025-04-23 16:02:04
767,636,Individual,1286,Fondo Renta Variable,90399.18,93481.53,5.0,2024-09-10,2029-09-10,Media,Activo,2024-09-09 07:45:24,2025-04-15 08:11:43
768,637,Individual,1288,Depósito a Plazo,18752.51,18977.39,1.2,2020-09-14,2021-09-14,Baja,Vencido,2020-09-12 06:45:57,2024-06-20 20:42:35
769,637,Individual,1287,Fondo Renta Variable,82735.67,95946.55,5.0,2022-05-06,2027-05-06,Media,Activo,2022-05-01 09:01:19,2023-11-19 05:43:21
770,638,Individual,1289,Depósito a Plazo,15614.02,15801.26,1.2,2021-11-06,2022-11-06,Baja,Vencido,2021-11-01 12:28:10,2022-01-08 03:31:39
771,638,Individual,1289,Fondo Renta Fija,34482.19,34826.58,2.5,2024-12-23,2027-12-23,Baja,Activo,2024-12-18 03:44:52,2025-05-14 17:13:36
772,641,Individual,1294,Fondo Renta Variable,47192.97,57386.34,5.0,2021-05-16,2026-05-16,Media,Activo,2021-05-10 03:18:53,2022-05-20 06:53:29
773,641,Individual,1293,Depósito a Plazo,2067.45,2081.34,1.2,2024-10-26,2025-10-26,Baja,Activo,2024-10-20 06:18:22,2025-04-13 15:38:24
774,641,Individual,1293,Fondo Renta Fija,36162.81,36846.39,2.5,2024-08-15,2027-08-15,Baja,Activo,2024-08-10 08:17:54,2024-12-13 10:39:41
775,642,Empresa,1296,Fondo Renta Fija,25820.66,26740.9,2.5,2023-12-18,2026-12-18,Baja,Activo,2023-12-13 02:41:55,2024-05-01 06:20:11
776,643,Individual,1298,Fondo Renta Fija,32163.45,34634.76,2.5,2021-01-24,2024-01-24,Baja,Vencido,2021-01-20 07:10:55,2021-02-02 11:05:45
